"Gene Name"	"Accession-1"	"Left-End-Position"	"Right-End-Position"	"Product"	"Pathways of gene"	"Reactions of gene"	"Citations"	"Accession-1"	"Accession-2"
G3O-34293	"YPR164W"	870703	874926	G3O-34293-MONOMER	""	""		"YPR164W"	
G3O-32936	"YMR262W"	793726	794667	G3O-32936-MONOMER	""	""		"YMR262W"	
G3O-34120	"YPL233W"	106172	106822	G3O-34120-MONOMER	""	""		"YPL233W"	
G3O-31830	"YKL022C"	394726	397248	G3O-31830-MONOMER	""	""		"YKL022C"	
G3O-30125	"YDR461C-A"	1385524	1385766	G3O-30125-MONOMER	""	""		"YDR461C-A"	
G3O-31611	"YJL176C"	92053	94530	G3O-31611-MONOMER	""	""		"YJL176C"	
YJL002C	"YJL002C"	433221	434651	YJL002C-MONOMER	MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	2.4.1.119-RXN		"YJL002C"	
G3O-32823	"YMR130W"	532119	533027	G3O-32823-MONOMER	""	""		"YMR130W"	
YER015W	"YER015W"	184541	186775	YER015W-MONOMER	PWY-5143 // PWY-5972 // YEAST-FAO-PWY // PWY-7288	RXN66-480 // RXN-16401 // RXN-16402 // RXN-16389 // RXN-12185 // RXN-7904 // LINOLENOYL-RXN // RXN-12702 // RXN-12746 // RXN-12978 // RXN-13290 // RXN-9673 // RXN66-484 // RXN-13614 // RXN-9623 // PHYTANATE--COA-LIGASE-RXN // R223-RXN // RXN-14172 // RXN-16380 // RXN-16393 // RXN-9644 // RXN-12184 // RXN66-477 // RXN66-469 // RXN66-483 // RXN66-474 // ACYLCOASYN-RXN		"YER015W"	
G3O-30304	"YER143W"	456319	457605	G3O-30304-MONOMER	""	""		"YER143W"	
G3O-29957	"YDR415C"	1297037	1298161	G3O-29957-MONOMER	""	""		"YDR415C"	
G3O-30133	"YEL004W"	146951	147979	G3O-30133-MONOMER	""	""		"YEL004W"	
G3O-102	"YOR065W"	447439	448368	MONOMER3O-103	PWY-7279-YEAST // PWY3O-188	1.10.2.2-RXN		"YOR065W"	
G3O-32670	"YML079W"	110247	110852	G3O-32670-MONOMER	""	""		"YML079W"	
G3O-32107	"YLL002W"	146291	147601	G3O-32107-MONOMER	""	""		"YLL002W"	
G3O-32281	"YLR144C"	429677	432016	G3O-32281-MONOMER	""	""		"YLR144C"	
G3O-29775	"YDR186C"	832859	835492	G3O-29775-MONOMER	""	""		"YDR186C"	
YOL165C	"YOL165C"	1647	2078	YOL165C-MONOMER	""	RXN-8580 // RXN-8581 // RXN-9909 // BENZYL-ALCOHOL-DEHYDROGENASE-RXN // ARYL-ALCOHOL-DEHYDROGENASE-RXN // BENZYL-ALC-DEHYDROGENASE-RXN // RXN-662		"YOL165C"	
G3O-32800	"YMR100W"	466300	468162	G3O-32800-MONOMER	""	""		"YMR100W"	
G3O-32581	"YLR285C-A"	708168	708338	G3O-32581-MONOMER	""	""		"YLR285C-A"	
G3O-32625	"YML023C"	226994	228664	G3O-32625-MONOMER	""	""		"YML023C"	
G3O-29279	"YCL010C"	103571	104350	G3O-29279-MONOMER	""	""		"YCL010C"	
G3O-29618	"YDL241W"	20635	21006	G3O-29618-MONOMER	""	""		"YDL241W"	
G3O-29071	"YBR109C"	457919	458362	G3O-29071-MONOMER	""	""		"YBR109C"	
G3O-33279	"YNL289W"	87897	88736	G3O-33279-MONOMER	""	""		"YNL289W"	
G3O-32469	"YLR407W"	932967	933653	G3O-32469-MONOMER	""	""		"YLR407W"	
G3O-33110	"YNL081C"	476188	476619	G3O-33110-MONOMER	""	""		"YNL081C"	
G3O-30783	"YGR070W"	627806	631273	G3O-30783-MONOMER	""	""		"YGR070W"	
G3O-29440	"YDL009C"	432925	433248	G3O-29440-MONOMER	""	""		"YDL009C"	
G3O-30610	"YGL112C"	298178	299728	G3O-30610-MONOMER	""	""		"YGL112C"	
G3O-33796	"YOR313C"	901858	902874	G3O-33796-MONOMER	""	""		"YOR313C"	
G3O-32348	"YLR241W"	620473	622821	G3O-32348-MONOMER	""	""		"YLR241W"	
G3O-33628	"YOR094W"	502795	503346	G3O-33628-MONOMER	""	""		"YOR094W"	
G3O-31304	"YIL031W"	292633	295737	G3O-31304-MONOMER	""	""		"YIL031W"	
G3O-29354	"YCR043C"	206261	206644	G3O-29354-MONOMER	""	""		"YCR043C"	
G3O-29555	"YDL161W"	167714	169078	G3O-29555-MONOMER	""	""		"YDL161W"	
G3O-29810	"YDR233C"	929470	930357	G3O-29810-MONOMER	""	""		"YDR233C"	
G3O-32199	"YLR042C"	229966	230451	G3O-32199-MONOMER	""	""		"YLR042C"	
G3O-31103	"YHR048W"	204607	206151	G3O-31103-MONOMER	""	""		"YHR048W"	
G3O-34274	"YPR139C"	813156	814058	G3O-34274-MONOMER	PWY-7411 // PWY-7417	RXN-15043		"YPR139C"	
G3O-29264	"YBR182C-A"	595361	595555	G3O-29264-MONOMER	""	""		"YBR182C-A"	
G3O-29647	"YDR032C"	504099	504695	G3O-29647-MONOMER	""	""		"YDR032C"	
G3O-31814	"YKL003C"	437097	437492	G3O-31814-MONOMER	""	""		"YKL003C"	
G3O-32100	"YKL096C-B"	259073	259222	G3O-32100-MONOMER	""	""		"YKL096C-B"	
G3O-34101	"YPL210C"	154290	156212	G3O-34101-MONOMER	""	""		"YPL210C"	
YIL124W	"YIL124W"	126204	127097	YIL124W-MONOMER	PWY-7411	RXN-15046 // ACYLGLYCERONE-PHOSPHATE-REDUCTASE-RXN		"YIL124W"	
G3O-29183	"YBR259W"	730387	732453	G3O-29183-MONOMER	""	""		"YBR259W"	
G3O-31592	"YJL148W"	140437	141138	G3O-31592-MONOMER	""	DNA-DIRECTED-RNA-POLYMERASE-RXN		"YJL148W"	
G3O-30286	"YER122C"	402871	404352	G3O-30286-MONOMER	""	""		"YER122C"	
G3O-31983	"YKR005C"	448521	450167	G3O-31983-MONOMER	""	""		"YKR005C"	
YDR513W	"YDR513W"	1471017	1471448	MONOMER3O-490 // MONOMER3O-477	PWY3O-592 // GLUT-REDOX-PWY	""		"YDR513W"	
G3O-32263	"YLR118C"	384725	385408	G3O-32263-MONOMER	""	""		"YLR118C"	
G3O-29024	"YBR053C"	339675	340751	G3O-29024-MONOMER	""	""		"YBR053C"	
G3O-30050	"YDR542W"	1523249	1523611	G3O-30050-MONOMER	""	""		"YDR542W"	
G3O-32780	"YMR078C"	422503	424728	G3O-32780-MONOMER	""	""		"YMR078C"	
G3O-31810	"YJL133C-A"	159623	159847	G3O-31810-MONOMER	""	""		"YJL133C-A"	
G3O-32060	"YKR098C"	633026	635179	G3O-32060-MONOMER	""	3.4.19.12-RXN		"YKR098C"	
G3O-29217	"YBR301W"	809057	809419	G3O-29217-MONOMER	""	""		"YBR301W"	
YPR069C	"YPR069C"	684556	685437	YPR069C-MONOMER	BSUBPOLYAMSYN-PWY	SPERMIDINESYN-RXN		"YPR069C"	
YNR050C	"YNR050C"	714048	715388	MONOMER3O-363	LYSINE-AMINOAD-PWY	RXN3O-127		"YNR050C"	
G3O-33262	"YNL268W"	138550	140385	G3O-33262-MONOMER	""	""		"YNL268W"	
G3O-28893	"YAL064W-B"	12046	12426	G3O-28893-MONOMER	""	""		"YAL064W-B"	
G3O-32580	"YLR162W-A"	490406	490594	G3O-32580-MONOMER	""	""		"YLR162W-A"	
G3O-30763	"YGR044C"	582990	583892	G3O-30763-MONOMER	""	""		"YGR044C"	
G3O-31741	"YJR120W"	647126	647476	G3O-31741-MONOMER	""	""		"YJR120W"	
G3O-29053	"YBR086C"	420201	423041	G3O-29053-MONOMER	""	""		"YBR086C"	
G3O-33778	"YOR293W"	867098	867852	G3O-33778-MONOMER	""	""		"YOR293W"	
YJL218W	"YJL218W"	21973	22563	YJL218W-MONOMER	""	""		"YJL218W"	
G3O-33094	"YNL064C"	505868	507097	G3O-33094-MONOMER	""	""		"YNL064C"	
G3O-31286	"YIL007C"	342994	343656	G3O-31286-MONOMER	""	""		"YIL007C"	
G3O-31633	"YJL206C"	47659	49935	G3O-31633-MONOMER	""	""		"YJL206C"	
G3O-30592	"YGL092W"	337906	341859	G3O-30592-MONOMER	""	""		"YGL092W"	
G3O-29793	"YDR211W"	884727	886865	G3O-29793-MONOMER	""	""		"YDR211W"	
YDR196C	"YDR196C"	850274	850999	MONOMER3O-504	COA-PWY	DEPHOSPHOCOAKIN-RXN		"YDR196C"	
G3O-33612	"YOR075W"	468212	469252	G3O-33612-MONOMER	""	""		"YOR075W"	
G3O-34257	"YPR118W"	767752	768987	G3O-34257-MONOMER	PWY3O-64	5.3.1.23-RXN		"YPR118W"	
G3O-31478	"YIL102C-A"	173365	173592	G3O-31478-MONOMER	""	""		"YIL102C-A"	
G3O-29537	"YDL138W"	213351	215642	G3O-29537-MONOMER	""	""		"YDL138W"	
G3O-31753	"YJR136C"	677441	678706	G3O-31753-MONOMER	""	""		"YJR136C"	
G3O-34299	"YPR172W"	885796	886398	G3O-34299-MONOMER	THISYNARA-PWY-1 // PWY-7282 // PLPSAL-PWY	PNPOXI-RXN // PMPOXI-RXN		"YPR172W"	
G3O-31081	"YHR020W"	143996	146062	G3O-31081-MONOMER	TRNA-CHARGING-PWY	PROLINE--TRNA-LIGASE-RXN		"YHR020W"	
YHR204W	"YHR204W"	506319	508709	YHR204W-MONOMER	""	RXN-18916		"YHR204W"	
G3O-31421	"YIL177C"	483	6147	G3O-31421-MONOMER	""	""		"YIL177C"	
G3O-34083	"YPL190C"	185317	187725	G3O-34083-MONOMER	""	""		"YPL190C"	
G3O-30269	"YER104W"	366802	367428	G3O-30269-MONOMER	""	""		"YER104W"	
G3O-34160	"YPL279C"	13228	14355	G3O-34160-MONOMER	""	""		"YPL279C"	
G3O-31574	"YJL123C"	188004	189440	G3O-31574-MONOMER	""	""		"YJL123C"	
G3O-32245	"YLR095C"	329677	332115	G3O-32245-MONOMER	""	""		"YLR095C"	
G3O-31299	"YIL024C"	308602	309171	G3O-31299-MONOMER	""	""		"YIL024C"	
YDR294C	"YDR294C"	1050459	1052228	YDR294C-MONOMER	PWY-7119	RXN-13729 // SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN		"YDR294C"	
G3O-32764	"YMR061W"	392755	394788	G3O-32764-MONOMER	""	""		"YMR061W"	
G3O-34011	"YPL109C"	345264	347389	G3O-34011-MONOMER	""	""		"YPL109C"	
G3O-30032	"YDR512C"	1470500	1471063	G3O-30032-MONOMER	""	""		"YDR512C"	
G3O-29198	"YBR278W"	760294	760899	G3O-29198-MONOMER	""	DNA-DIRECTED-DNA-POLYMERASE-RXN		"YBR278W"	
G3O-31235	"YHR210C"	520712	521737	G3O-31235-MONOMER	""	""		"YHR210C"	
G3O-32044	"YKR081C"	591506	592540	G3O-32044-MONOMER	""	""		"YKR081C"	
G3O-33246	"YNL249C"	179394	181022	G3O-33246-MONOMER	""	""		"YNL249C"	
G3O-33913	"YOL155W-A"	27084	27218	G3O-33913-MONOMER	""	""		"YOL155W-A"	
YNL238W	"YNL238W"	202428	204872	YNL238W-MONOMER	""	3.4.21.61-RXN		"YNL238W"	
G3O-30738	"YGR008C"	508110	508364	G3O-30738-MONOMER	""	""		"YGR008C"	
G3O-31101	"YHR045W"	195551	197233	G3O-31101-MONOMER	""	""		"YHR045W"	
G3O-32505	"YLR452C"	1039270	1041366	G3O-32505-MONOMER	""	""		"YLR452C"	
G3O-33757	"YOR267C"	822588	824867	G3O-33757-MONOMER	""	PROTEIN-KINASE-RXN		"YOR267C"	
G3O-33847	"YOR385W"	1065043	1065915	G3O-33847-MONOMER	""	""		"YOR385W"	
G3O-29035	"YBR066C"	370037	370699	G3O-29035-MONOMER	""	""		"YBR066C"	
G3O-31234	"YHR209W"	519437	520312	G3O-31234-MONOMER	""	""		"YHR209W"	
G3O-31023	"YGR161W-C"	810227	810505	G3O-31023-MONOMER	""	""		"YGR161W-C"	
G3O-33073	"YNL036W"	559814	560479	G3O-33073-MONOMER	""	""		"YNL036W"	
G3O-29777	"YDR189W"	838392	840392	G3O-29777-MONOMER	""	""		"YDR189W"	
G3O-33696	"YOR186W"	683111	683545	G3O-33696-MONOMER	""	""		"YOR186W"	
G3O-33592	"YOR048C"	418630	421650	G3O-33592-MONOMER	""	""		"YOR048C"	
G3O-34238	"YPR097W"	725394	728615	G3O-34238-MONOMER	""	""		"YPR097W"	
G3O-30892	"YGR210C"	913503	914738	G3O-30892-MONOMER	""	""		"YGR210C"	
G3O-29519	"YDL120W"	245923	246447	G3O-29519-MONOMER	PWY-7250	RXN-14387		"YDL120W"	
G3O-31731	"YJR106W"	624838	627015	G3O-31731-MONOMER	""	""		"YJR106W"	
G3O-33511	"YOL114C"	103317	103925	G3O-33511-MONOMER	""	""		"YOL114C"	
G3O-31061	"YHL044W"	13565	14272	G3O-31061-MONOMER	""	""		"YHL044W"	
YHR062C	"YHR062C"	222877	223758	YHR062C-MONOMER	""	RXN0-6480 // 3.1.26.5-RXN		"YHR062C"	
G3O-30762	"YGR042W"	579476	580291	G3O-30762-MONOMER	""	""		"YGR042W"	
G3O-34067	"YPL172C"	224353	225741	G3O-34067-MONOMER	PWY-7856	HEMEOSYN-RXN		"YPL172C"	
G3O-30251	"YER080W"	319963	321846	G3O-30251-MONOMER	""	""		"YER080W"	
G3O-33381	"YNR077C"	783287	783541	G3O-33381-MONOMER	""	""		"YNR077C"	
G3O-31553	"YJL098W"	242082	245258	G3O-31553-MONOMER	""	""		"YJL098W"	
G3O-32229	"YLR078C"	285736	286559	G3O-32229-MONOMER	""	""		"YLR078C"	
G3O-30635	"YGL140C"	241353	245012	G3O-30635-MONOMER	""	""		"YGL140C"	
YDR062W	"YDR062W"	576474	578159	YDR062W-MONOMER	SPHINGOLIPID-SYN-PWY	SERINE-C-PALMITOYLTRANSFERASE-RXN		"YDR062W"	
G3O-32742	"YMR037C"	344403	346517	G3O-32742-MONOMER	""	""		"YMR037C"	
G3O-33217	"YNL211C"	250055	250315	G3O-33217-MONOMER	""	""		"YNL211C"	
G3O-30016	"YDR493W"	1436217	1436588	G3O-30016-MONOMER	""	""		"YDR493W"	
G3O-29181	"YBR257W"	728885	729724	G3O-29181-MONOMER	""	""		"YBR257W"	
G3O-30482	"YFR035C"	226121	226465	G3O-30482-MONOMER	""	""		"YFR035C"	
G3O-32025	"YKR056W"	549448	551367	G3O-32025-MONOMER	""	TRNA-URACIL-5--METHYLTRANSFERASE-RXN		"YKR056W"	
G3O-33229	"YNL227C"	220659	222431	G3O-33229-MONOMER	""	""		"YNL227C"	
G3O-33089	"YNL058C"	515763	516713	G3O-33089-MONOMER	""	""		"YNL058C"	
YNL012W	"YNL012W"	609686	611665	YNL012W-MONOMER	""	LYSOPHOSPHOLIPASE-RXN		"YNL012W"	
G3O-30720	"YGL250W"	31910	32635	G3O-30720-MONOMER	""	""		"YGL250W"	
G3O-30386	"YER138W-A"	449474	449578	G3O-30386-MONOMER	""	""		"YER138W-A"	
G3O-32488	"YLR429W"	990777	992732	G3O-32488-MONOMER	""	""		"YLR429W"	
G3O-33740	"YOR247W"	797676	798308	G3O-33740-MONOMER	""	""		"YOR247W"	
G3O-33031	"YMR105W-A"	478064	478258	G3O-33031-MONOMER	""	""		"YMR105W-A"	
G3O-30561	"YGL051W"	403687	404391	G3O-30561-MONOMER	""	""		"YGL051W"	
G3O-31217	"YHR187W"	480990	481919	G3O-31217-MONOMER	""	""		"YHR187W"	
G3O-30215	"YER034W"	221846	222403	G3O-30215-MONOMER	""	""		"YER034W"	
G3O-29014	"YBR040W"	316968	317864	G3O-29014-MONOMER	""	""		"YBR040W"	
G3O-29758	"YDR169C"	792348	793889	G3O-29758-MONOMER	""	""		"YDR169C"	
G3O-32925	"YMR244W"	757250	758317	G3O-32925-MONOMER	""	""		"YMR244W"	
G3O-33050	"YNL008C"	616211	618241	G3O-33050-MONOMER	""	""		"YNL008C"	
G3O-34217	"YPR070W"	685898	687598	G3O-34217-MONOMER	""	""		"YPR070W"	
G3O-30120	"YDR524C-B"	1489598	1489798	G3O-30120-MONOMER	""	""		"YDR524C-B"	
G3O-33576	"YOR030W"	386825	388684	G3O-33576-MONOMER	""	""		"YOR030W"	
G3O-31712	"YJR084W"	583733	585004	G3O-31712-MONOMER	""	""		"YJR084W"	
G3O-32801	"YMR102C"	469848	472352	G3O-32801-MONOMER	""	""		"YMR102C"	
G3O-29502	"YDL099W"	283419	284444	G3O-29502-MONOMER	""	""		"YDL099W"	
YGR287C	"YGR287C"	1067222	1068991	YGR287C-MONOMER	""	RXN-15910 // RXN0-5183 // MALTODEXGLUCOSID-RXN		"YGR287C"	
G3O-29920	"YDR370C"	1217782	1219110	G3O-29920-MONOMER	""	""		"YDR370C"	
G3O-31043	"YHL023C"	59123	62563	G3O-31043-MONOMER	""	""		"YHL023C"	
G3O-30231	"YER053C"	258737	259639	G3O-30231-MONOMER	""	""		"YER053C"	
G3O-32623	"YML020W"	231149	233143	G3O-32623-MONOMER	""	""		"YML020W"	
G3O-34049	"YPL152W"	265028	266104	G3O-34049-MONOMER	""	PEPTIDYLPROLYL-ISOMERASE-RXN		"YPL152W"	
G3O-32212	"YLR057W"	255306	257855	G3O-32212-MONOMER	""	""		"YLR057W"	
G3O-29731	"YDR132C"	718816	720303	G3O-29731-MONOMER	""	""		"YDR132C"	
YDL174C	"YDL174C"	145826	147589	YDL174C-MONOMER	PWY-5386-1	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN		"YDL174C"	
G3O-32725	"YMR019W"	312156	315005	G3O-32725-MONOMER	""	""		"YMR019W"	
G3O-32577	"YLR156C-A"	472479	472610	G3O-32577-MONOMER	""	""		"YLR156C-A"	
G3O-31538	"YJL081C"	283802	285271	G3O-31538-MONOMER	""	""		"YJL081C"	
G3O-29164	"YBR233W"	683428	684669	G3O-29164-MONOMER	""	""		"YBR233W"	
G3O-29588	"YDL206W"	90176	92464	G3O-29588-MONOMER	""	""		"YDL206W"	
G3O-29999	"YDR472W"	1403322	1404173	G3O-29999-MONOMER	""	""		"YDR472W"	
G3O-33210	"YNL201C"	260627	263203	G3O-33210-MONOMER	""	""		"YNL201C"	
G3O-32422	"YLR346C"	822287	822592	G3O-32422-MONOMER	""	""		"YLR346C"	
G3O-32006	"YKR030W"	500282	501103	G3O-32006-MONOMER	""	""		"YKR030W"	
G3O-30701	"YGL227W"	69671	72547	G3O-30701-MONOMER	""	""		"YGL227W"	
G3O-29429	"YCL012C"	101317	101788	G3O-29429-MONOMER	""	""		"YCL012C"	
YMR207C	"YMR207C"	677193	683564	YMR207C-MONOMER	PWY-7388 // PWY0-1264	ACETYL-COA-CARBOXYLTRANSFER-RXN // RXN0-5055		"YMR207C"	
G3O-33721	"YOR222W"	758330	759253	G3O-33721-MONOMER	""	""		"YOR222W"	
G3O-32304	"YLR179C"	514108	514713	G3O-32304-MONOMER	""	""		"YLR179C"	
G3O-32466	"YLR404W"	928743	929600	G3O-32466-MONOMER	""	""		"YLR404W"	
G3O-31198	"YHR164C"	424610	429178	G3O-31198-MONOMER	""	""		"YHR164C"	
G3O-29330	"YCR015C"	141217	142170	G3O-29330-MONOMER	""	""		"YCR015C"	
G3O-30543	"YGL025C"	448764	449957	G3O-30543-MONOMER	""	""		"YGL025C"	
G3O-29741	"YDR144C"	744311	746101	G3O-29741-MONOMER	""	3.4.23.41-RXN		"YDR144C"	
G3O-32190	"YLR031W"	204225	204785	G3O-32190-MONOMER	""	""		"YLR031W"	
G3O-28997	"YBR010W"	256331	256741	G3O-28997-MONOMER	""	""		"YBR010W"	
G3O-34200	"YPR045C"	655140	656552	G3O-34200-MONOMER	""	""		"YPR045C"	
G3O-29261	"YBL071C-B"	89458	89556	G3O-29261-MONOMER	""	""		"YBL071C-B"	
G3O-32979	"YMR315W"	902800	903849	G3O-32979-MONOMER	""	""		"YMR315W"	
G3O-31693	"YJR060W"	548759	549814	G3O-31693-MONOMER	""	""		"YJR060W"	
G3O-32095	"YKL106C-A"	237147	237266	G3O-32095-MONOMER	""	""		"YKL106C-A"	
G3O-33558	"YOR008C"	341278	342414	G3O-33558-MONOMER	""	""		"YOR008C"	
YGR192C	"YGR192C"	882812	883810	YGR192C-MONOMER	GLUCONEO-YEAST-PWY // GLYCOLYSIS-YEAST-PWY // ANAGLYCOLYSIS-PWY	1.2.1.9-RXN // GAPOXNPHOSPHN-RXN		"YGR192C"	
G3O-29156	"YBR220C"	662995	664677	G3O-29156-MONOMER	""	""		"YBR220C"	
G3O-29486	"YDL075W"	322226	322988	G3O-29486-MONOMER	""	""		"YDL075W"	
G3O-30213	"YER032W"	215063	217693	G3O-30213-MONOMER	""	""		"YER032W"	
G3O-31930	"YKL162C"	147630	148838	G3O-31930-MONOMER	""	""		"YKL162C"	
G3O-31007	"YGR271C-A"	1037800	1038501	G3O-31007-MONOMER	""	""		"YGR271C-A"	
G3O-32187	"YLR026C"	195450	196472	G3O-32187-MONOMER	""	""		"YLR026C"	
G3O-28975	"YBL086C"	61202	62602	G3O-28975-MONOMER	""	""		"YBL086C"	
G3O-34032	"YPL133C"	299888	301228	G3O-34032-MONOMER	""	""		"YPL133C"	
YPR184W	"YPR184W"	902044	906654	YPR184W-MONOMER	PWY-6981 // PWY-5941	3.2.1.33-RXN // RXN-9023	"10873545"	"YPR184W"	
G3O-31807	"YJL077W-A"	294799	294885	G3O-31807-MONOMER	""	""		"YJL077W-A"	
YDL040C	"YDL040C"	378874	381438	YDL040C-MONOMER	PWY-7800	RXN-17864 // RXN-17860 // RXN-17863 // RXN-17859 // RXN-17862 // RXN-17861		"YDL040C"	
G3O-32704	"YML125C"	20761	21699	G3O-32704-MONOMER	""	""		"YML125C"	
YOR350C	"YOR350C"	992864	994855		""	""		"YOR350C"	
G3O-31521	"YJL058C"	326242	327873	G3O-31521-MONOMER	""	""		"YJL058C"	
G3O-29145	"YBR205W"	633622	634836	G3O-29145-MONOMER	PWY-7921	RXN3O-9783		"YBR205W"	
G3O-28887	"YAR064W"	220198	220497	G3O-28887-MONOMER	""	""		"YAR064W"	
G3O-29983	"YDR452W"	1362878	1364902	G3O-29983-MONOMER	""	EXOPOLYPHOSPHATASE-RXN		"YDR452W"	
G3O-33190	"YNL178W"	302680	303402	G3O-33190-MONOMER	""	""		"YNL178W"	
G3O-31726	"YJR098C"	613186	615156	G3O-31726-MONOMER	""	""		"YJR098C"	
G3O-31987	"YKR010C"	458924	461239	G3O-31987-MONOMER	""	""		"YKR010C"	
G3O-30685	"YGL208W"	97338	98585	G3O-30685-MONOMER	""	""		"YGL208W"	
YIL083C	"YIL083C"	203556	204653	MONOMER3O-285	COA-PWY	P-PANTOCYSLIG-RXN		"YIL083C"	
YML106W	"YML106W"	56773	57453	YML106W-MONOMER	PWY-7790 // PYRIMID-RNTSYN-PWY	OROPRIBTRANS-RXN		"YML106W"	
G3O-33704	"YOR195W"	712866	715331	G3O-33704-MONOMER	""	""		"YOR195W"	
G3O-31603	"YJL163C"	111666	113333	G3O-31603-MONOMER	""	""		"YJL163C"	
G3O-30506	"YFR032C-A"	223258	223437	G3O-30506-MONOMER	""	""		"YFR032C-A"	
G3O-29634	"YDR016C"	478474	478758	G3O-29634-MONOMER	""	""		"YDR016C"	
G3O-42687	"YER038W-A"	228451	228831	G3O-42687-MONOMER	""	""		"YER038W-A"	
G3O-28980	"YBL092W"	45978	46370	G3O-28980-MONOMER	""	""		"YBL092W"	
G3O-31182	"YHR147C"	392639	393283	G3O-31182-MONOMER	""	""		"YHR147C"	
G3O-31474	"YIL046W-A"	268309	268473	G3O-31474-MONOMER	""	""		"YIL046W-A"	
G3O-32451	"YLR385C"	892992	893390	G3O-32451-MONOMER	""	""		"YLR385C"	
G3O-29722	"YDR122W"	694700	697894	G3O-29722-MONOMER	""	PROTEIN-KINASE-RXN		"YDR122W"	
G3O-34279	"YPR147C"	825645	826559	G3O-34279-MONOMER	""	""		"YPR147C"	
G3O-32963	"YMR293C"	855399	856793	G3O-32963-MONOMER	""	""		"YMR293C"	
G3O-34183	"YPR023C"	608826	610031	G3O-34183-MONOMER	""	""		"YPR023C"	
G3O-31409	"YIL163C"	36899	37252	G3O-31409-MONOMER	""	""		"YIL163C"	
G3O-33538	"YOL148C"	45760	47574	G3O-33538-MONOMER	""	""		"YOL148C"	
G3O-31676	"YJR041C"	510239	513763	G3O-31676-MONOMER	""	""		"YJR041C"	
G3O-34154	"YPL272C"	26611	28164	G3O-34154-MONOMER	""	""		"YPL272C"	
G3O-29468	"YDL049C"	365068	365874	G3O-29468-MONOMER	""	""		"YDL049C"	
YGL253W	"YGL253W"	23935	25395	YGL253W-MONOMER	PWY3O-0 // PWY-4101 // PWY3O-1743 // PWY-6981 // PWY-621 // ANAGLYCOLYSIS-PWY // PWY0-1182 // PWY3O-3827	FRUCTOKINASE-RXN // HEXOKINASE-RXN // MANNKIN-RXN // GLUCOKIN-RXN		"YGL253W"	
G3O-31277	"YHR007C-A"	122550	122765	G3O-31277-MONOMER	""	""		"YHR007C-A"	
G3O-30939	"YGR274C"	1039895	1043095	G3O-30939-MONOMER	""	HISTONE-ACETYLTRANSFERASE-RXN		"YGR274C"	
G3O-30196	"YER009W"	172115	172492	G3O-30196-MONOMER	""	""		"YER009W"	
G3O-33984	"YPL077C"	409368	410090	G3O-33984-MONOMER	""	""		"YPL077C"	
G3O-34016	"YPL116W"	329606	331699	G3O-34016-MONOMER	""	""		"YPL116W"	
G3O-32169	"YLR008C"	165577	166083	G3O-32169-MONOMER	""	""		"YLR008C"	
G3O-31210	"YHR177W"	456591	457952	G3O-31210-MONOMER	""	""		"YHR177W"	
YCL030C	"YCL030C"	65934	68333	YCL030C-MONOMER	HISTSYN-PWY	HISTALDEHYD-RXN // HISTOLDEHYD-RXN // HISTPRATPHYD-RXN // HISTCYCLOHYD-RXN		"YCL030C"	
YPL171C	"YPL171C"	226169	227371	YPL171C-MONOMER	""	NADPH-DEHYDROGENASE-RXN		"YPL171C"	
G3O-33910	"YOL013W-A"	301047	301238	G3O-33910-MONOMER	""	""		"YOL013W-A"	
G3O-31501	"YJL034W"	381327	383375	G3O-31501-MONOMER	""	""		"YJL034W"	
G3O-32686	"YML102W"	68294	69700	G3O-32686-MONOMER	""	""		"YML102W"	
G3O-31089	"YHR029C"	167677	168561	G3O-31089-MONOMER	""	""		"YHR029C"	
G3O-29966	"YDR425W"	1320064	1321941	G3O-29966-MONOMER	""	""		"YDR425W"	
G3O-29128	"YBR185C"	599123	599959	G3O-29128-MONOMER	""	""		"YBR185C"	
G3O-33817	"YOR342C"	966666	967625	G3O-33817-MONOMER	""	""		"YOR342C"	
G3O-31968	"YKL209C"	42423	46295	G3O-31968-MONOMER	""	""		"YKL209C"	
G3O-33173	"YNL157W"	340352	340858	G3O-33173-MONOMER	""	""		"YNL157W"	
G3O-31019	"YGL006W-A"	485423	485533	G3O-31019-MONOMER	""	""		"YGL006W-A"	
YLR420W	"YLR420W"	963785	964879	YLR420W-MONOMER	PWY-7790 // PYRIMID-RNTSYN-PWY	DIHYDROOROT-RXN		"YLR420W"	
G3O-30668	"YGL181W"	157906	159096	G3O-30668-MONOMER	""	""		"YGL181W"	
G3O-33643	"YOR114W"	537570	538454	G3O-33643-MONOMER	""	""		"YOR114W"	
G3O-30487	"YFR040W"	234242	237250	G3O-30487-MONOMER	""	""		"YFR040W"	
G3O-33687	"YOR174W"	658747	659601	G3O-33687-MONOMER	""	""		"YOR174W"	
G3O-30855	"YGR153W"	796092	796745	G3O-30855-MONOMER	""	""		"YGR153W"	
G3O-28962	"YBL066C"	96669	100115	G3O-28962-MONOMER	""	""		"YBL066C"	
G3O-29614	"YDL237W"	30657	31829	G3O-29614-MONOMER	""	""		"YDL237W"	
G3O-33460	"YOL047C"	241614	242747	G3O-33460-MONOMER	""	""		"YOL047C"	
