"rxnID"	"Occur_num"	"formula"	"EC"	"keggID"	"biocycID"	"annote_method"
"MNXR111357"	307	"1 `Lipoyl-[acp]` + 1 `apoprotein` = 1 `holo-[acyl-carrier protein]` + 1 `Protein N6-(lipoyl)lysine`"	"2.3.1.181"	"kegg:R07769"	"NA"	"MNX"
"MNXR111785"	139	"1 `NH4(+)` + 1 `doxifluridine` = 1 `H(+)` + 1 `H2O` + 1 `5'-Deoxy-5-fluorocytidine`"	"3.5.4.5"	"kegg:R08221"	"NA"	"MNX"
"MNXR112435"	329	"1 `H(+)` + 1 `NADH` + 1 `11beta-hydroxyandrost-4-ene-3,17-dione` = 1 `11beta,17beta-Dihydroxy-4-androsten-3-one` + 1 `NAD(+)`"	"1.1.1.62"	"kegg:R08945"	"NA"	"MNX"
"MNXR112467"	329	"1 `H(+)` + 1 `11beta-hydroxyandrost-4-ene-3,17-dione` + 1 `NADPH` = 1 `NADP(+)` + 1 `11beta,17beta-Dihydroxy-4-androsten-3-one`"	"1.1.1.62"	"kegg:R08980"	"NA"	"MNX"
"MNXR112735"	211	"1 `G12573` + 1 `UDP` = 1 `UDP-N-acetyl-alpha-D-glucosamine` + 1 `Protein serine`"	"2.4.1.255"	"kegg:R09304"	"NA"	"MNX"
"MNXR103187"	301	"1 `L-proline` + 1 `FAD` = 1 `1-pyrroline-5-carboxylate` + 1 `FADH2`"	"1.5.-.-;1.5.99.8"	"kegg:R10507"	"NA"	"MNX"
"MNXR107444"	321	"1 `chitin` + (n) `H2O` = (n) `acetate` + 1 `D-glucosaminide`"	"3.5.1.41"	"kegg:R02333"	"NA"	"MNX"
"MNXR100950"	67	"1 `K(+)` = 1 `K(+)`"	"NA"	"NA"	"TRANS-RXN-143"	"MNX"
"MNXR106804"	326	"1 `H(+)` + 1 `D-ribose 5-phosphate` + 1 `ADP` = 1 `D-ribose` + 1 `ATP`"	"2.7.1.15"	"kegg:R01051"	"NA"	"MNX"
"MNXR108458"	329	"1 `diphosphate` + 1 `G(5')pppR-RNA` = 1 `GTP` + 1 `(5')ppPur-mRNA`"	"2.7.7.50"	"kegg:R03828"	"NA"	"MNX"
"MNXR110715"	22	"1 `(1R,2S)-naphthalene 1,2-oxide` + 1 `glutathione` = 1 `(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene`"	"2.5.1.18"	"kegg:R07002"	"NA"	"MNX"
"MNXR110716"	22	"1 `(1S,2R)-Naphthalene 1,2-oxide` + 1 `glutathione` = 1 `(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene`"	"2.5.1.18"	"kegg:R07003"	"NA"	"MNX"
"MNXR110717"	22	"1 `(1S,2R)-Naphthalene 1,2-oxide` + 1 `glutathione` = 1 `(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene`"	"2.5.1.18"	"kegg:R07004"	"NA"	"MNX"
"MNXR110735"	22	"1 `1-Nitronaphthalene-7,8-oxide` + 1 `glutathione` = 1 `1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene`"	"2.5.1.18"	"kegg:R07023"	"NA"	"MNX"
"MNXR110736"	22	"1 `1-Nitronaphthalene-7,8-oxide` + 1 `glutathione` = 1 `1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene`"	"2.5.1.18"	"kegg:R07024"	"NA"	"MNX"
"MNXR110737"	22	"1 `1-Nitronaphthalene-5,6-oxide` + 1 `glutathione` = 1 `1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene`"	"2.5.1.18"	"kegg:R07025"	"NA"	"MNX"
"MNXR110738"	22	"1 `1-Nitronaphthalene-5,6-oxide` + 1 `glutathione` = 1 `1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene`"	"2.5.1.18"	"kegg:R07026"	"NA"	"MNX"
"MNXR110777"	22	"1 `Bromobenzene-3,4-oxide` + 1 `glutathione` = 1 `3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene`"	"2.5.1.18"	"kegg:R07069"	"NA"	"MNX"
"MNXR110778"	22	"1 `Bromobenzene-2,3-oxide` + 1 `glutathione` = 1 `2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene`"	"2.5.1.18"	"kegg:R07070"	"NA"	"MNX"
"MNXR110791"	22	"1 `4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene` = 1 `glutathione` + 1 `Benzo[a]pyrene-4,5-oxide`"	"2.5.1.18"	"kegg:R07083"	"NA"	"MNX"
"MNXR110792"	22	"1 `7,8-dihydro-7-hydroxy-8S-glutathionylbenzo[a]pyrene` + 1 `H2O` = 1 `Benzo[a]pyrene-7,8-diol` + 1 `glutathione`"	"2.5.1.18"	"kegg:R07084"	"NA"	"MNX"
"MNXR110799"	22	"1 `S-(2,2-Dichloro-1-hydroxy)ethyl glutathione` = 1 `2,2-Dichloroacetaldehyde` + 1 `glutathione`"	"2.5.1.18"	"kegg:R07091"	"NA"	"MNX"
"MNXR110800"	22	"1 `H(+)` + 1 `2-(S-Glutathionyl)acetyl chloride` + 1 `chloride` = 1 `glutathione` + 1 `1,1-Dichloroethylene epoxide`"	"2.5.1.18"	"kegg:R07092"	"NA"	"MNX"
"MNXR110801"	22	"1 `H(+)` + 1 `S-(2-Chloroacetyl)glutathione` + 1 `chloride` = 1 `Chloroacetyl chloride` + 1 `glutathione`"	"2.5.1.18"	"kegg:R07093"	"NA"	"MNX"
"MNXR110802"	22	"1 `H(+)` + 1 `chloride` + 1 `2-(S-Glutathionyl)acetyl glutathione` = 1 `2-(S-Glutathionyl)acetyl chloride` + 1 `glutathione`"	"2.5.1.18"	"kegg:R07094"	"NA"	"MNX"
"MNXR110808"	22	"1 `trichloroethene` + 1 `glutathione` = 1 `H(+)` + 1 `S-(1,2-Dichlorovinyl)glutathione` + 1 `chloride`"	"2.5.1.18"	"kegg:R07100"	"NA"	"MNX"
"MNXR110821"	22	"1 `H(+)` + 1 `Glutathione episulfonium ion` + 2 `bromide` = 1 `glutathione` + 1 `1,2-dibromoethane`"	"2.5.1.18"	"kegg:R07113"	"NA"	"MNX"
"MNXR110824"	22	"1 `H(+)` + 1 `S-(Formylmethyl)glutathione` + 1 `bromide` = 1 `glutathione` + 1 `2-Bromoacetaldehyde`"	"2.5.1.18"	"kegg:R07116"	"NA"	"MNX"
"MNXR111126"	326	"2 `ferricytochrome b5` + 1 `5,7,24(28)-Ergostatrienol` + 2 `H2O` = 2 `H(+)` + 2 `ferrocytochrome b5` + 1 `O2` + 1 `episterol`"	"1.14.19.20"	"kegg:R07505"	"NA"	"MNX"
"MNXR111835"	22	"1 `4-Glutathionyl cyclophosphamide` + 1 `H2O` = 1 `Aldophosphamide` + 1 `glutathione`"	"2.5.1.18"	"kegg:R08280"	"NA"	"MNX"
"MNXR95766"	76	"1 `D-allose 6-phosphate` = 1 `D-allulose 6-phosphate`"	"5.3.1.6"	"kegg:R09030"	"NA"	"MNX"
"MNXR112833"	22	"1 `glutathione` + 1 `aflatoxin B1 exo-8,9-epoxide` = 1 `Aflatoxin B1exo-8,9-epoxide-GSH`"	"2.5.1.18"	"kegg:R09409"	"NA"	"MNX"
"MNXR106545"	51	"1 `pyruvate` + 1 `glyoxylate` = 1 `D-4-hydroxy-2-oxoglutarate`"	"4.1.3.16"	"kegg:R00471"	"NA"	"MNX"
"MNXR102063"	55	"1 `NH4(+)` + 2 `H2O` + 3 `NADP(+)` = 5 `H(+)` + 1 `nitrite` + 3 `NADPH`"	"1.7.1.4"	"kegg:R00789"	"NA"	"MNX"
"MNXR106789"	143	"1 `CoA` + 1 `acylglycerone phosphate` = 1 `an acyl-CoA` + 1 `dihydroxyacetone phosphate`"	"2.3.1.42"	"kegg:R01013"	"NA"	"MNX"
"MNXR106794"	34	"1 `AH2` + 1 `betaine aldehyde` = 1 `Oxidized donor` + 1 `choline`"	"1.1.99.1"	"kegg:R01025"	"NA"	"MNX"
"MNXR100115"	46	"1 `H2O` + 1 `3-beta-D-galactosyl-sn-glycerol` = 1 `alpha-D-galactose` + 1 `glycerol`"	"3.2.1.22"	"kegg:R01104"	"NA"	"MNX"
"MNXR99984"	46	"1 `myo-inositol` + 1 `alpha-D-galactose` = 1 `H2O` + 1 `alpha-D-galactosyl-(1->3)-1D-myo-inositol`"	"3.2.1.22"	"kegg:R01194"	"NA"	"MNX"
"MNXR97918"	46	"1 `D-mannose` + 1 `alpha-D-galactose` = 1 `H2O` + 1 `epimelibiose`"	"3.2.1.22"	"kegg:R01329"	"NA"	"MNX"
"MNXR100051"	8	"1 `D-glucosyl-N-acylsphingosine` + 1 `H2O` = 1 `D-glucose` + 1 `a ceramide`"	"3.2.1.45;3.2.1.62"	"kegg:R01498"	"NA"	"MNX"
"MNXR101023"	71	"1 `H2O` + 1 `lactose` = 1 `alpha-D-galactose` + 1 `alpha-D-glucose`"	"3.2.1.108;3.2.1.23"	"kegg:R01678"	"NA"	"MNX"
"MNXR107131"	39	"1 `CO2` + 1 `[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylpropanoyl)dihydrolipoyllysine` = 1 `H(+)` + 1 `3-methyl-2-oxobutanoate` + 1 `Enzyme N6-(lipoyl)lysine`"	"1.2.4.4"	"kegg:R01701"	"NA"	"MNX"
"MNXR107132"	39	"1 `CO2` + 1 `[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(3-methylbutanoyl)dihydrolipoyllysine` = 1 `H(+)` + 1 `4-methyl-2-oxopentanoate` + 1 `Enzyme N6-(lipoyl)lysine`"	"1.2.4.4"	"kegg:R01702"	"NA"	"MNX"
"MNXR107289"	23	"1 `phosphatidylethanolamine` + 1 `H2O` = 1 `H(+)` + 1 `phosphoethanolamine` + 1 `a 1,2-diacyl-sn-glycerol`"	"3.1.4.3"	"kegg:R02052"	"NA"	"MNX"
"MNXR100293"	51	"1 `CO2` + 1 `(2E)-butenoyl-CoA` + 1 `FADH2` = 2 `H(+)` + 1 `FAD` + 1 `glutaryl-CoA`"	"1.3.8.6;1.3.99.7"	"kegg:R02487"	"NA"	"MNX"
"MNXR107539"	51	"1 `CO2` + 1 `Reduced electron-transferring flavoprotein` + 1 `(2E)-butenoyl-CoA` = 1 `Electron-transferring flavoprotein` + 1 `glutaryl-CoA`"	"1.3.8.6"	"kegg:R02488"	"NA"	"MNX"
"MNXR107560"	21	"1 `H(+)` + 1 `3-hydroxyphenylacetate` + 1 `O2` + 1 `NADPH` = 1 `H2O` + 1 `homogentisate` + 1 `NADP(+)`"	"1.14.13.63"	"kegg:R02517"	"NA"	"MNX"
"MNXR107649"	39	"1 `CoA` + 1 `[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylpropanoyl)dihydrolipoyllysine` = 1 `2-methylpropanoyl-CoA` + 1 `Enzyme N6-(dihydrolipoyl)lysine`"	"2.3.1.168"	"kegg:R02662"	"NA"	"MNX"
"MNXR101463"	46	"1 `H2O` + 1 `melibiitol` = 1 `alpha-D-galactose` + 1 `D-sorbitol`"	"3.2.1.22"	"kegg:R02926"	"NA"	"MNX"
"MNXR108002"	39	"1 `CoA` + 1 `[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylbutanoyl)dihydrolipoyllysine` = 1 `(2S)-methylbutanoyl-CoA` + 1 `Enzyme N6-(dihydrolipoyl)lysine`"	"2.3.1.168"	"kegg:R03174"	"NA"	"MNX"
"MNXR108093"	19	"1 `1-O-sinapoyl-beta-D-glucose` + 1 `(S)-malate` = 1 `D-glucose` + 1 `Sinapoyl malate`"	"2.3.1.92"	"kegg:R03323"	"NA"	"MNX"
"MNXR108115"	52	"1 `D-glucosyl-N-acylsphingosine` + 1 `alpha-D-galactose` = 1 `H2O` + 1 `beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11)-N-acylsphing-4-enine`"	"3.2.1.23"	"kegg:R03355"	"NA"	"MNX"
"MNXR108124"	72	"1 `CO2` + 1 `3,4-Dihydroxystyrene` = 1 `H(+)` + 1 `trans-caffeate`"	"4.1.1;4.1.1.102"	"kegg:R03367"	"NA"	"MNX"
"MNXR108513"	179	"1 `H(+)` + 1 `CoA` + 1 `N-acetyl-D-phenylalanine` = 1 `acetyl-CoA` + 1 `D-phenylalanine`"	"2.3.1.36"	"kegg:R03903"	"NA"	"MNX"
"MNXR108596"	46	"5 `H(+)` + 1 `digalactosylceramide` + 1 `H2O` = 1 `alpha-D-galactose` + 1 `an N-acyl-beta-D-galactosyl-sphing-4-enine`"	"3.2.1.22"	"kegg:R04019"	"NA"	"MNX"
"MNXR108654"	39	"1 `CoA` + 1 `[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(3-methylbutanoyl)dihydrolipoyllysine` = 1 `3-methylbutanoyl-CoA` + 1 `Enzyme N6-(dihydrolipoyl)lysine`"	"2.3.1.168"	"kegg:R04097"	"NA"	"MNX"
"MNXR108745"	39	"1 `CO2` + 1 `[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylbutanoyl)dihydrolipoyllysine` = 1 `H(+)` + 1 `(S)-3-methyl-2-oxopentanoate` + 1 `Enzyme N6-(lipoyl)lysine`"	"1.2.4.4"	"kegg:R04225"	"NA"	"MNX"
"MNXR108883"	22	"2 `H(+)` + 1 `NADH` + 1 `But-2-enoyl-[acyl-carrier protein]` = 1 `Butyryl-[acp]` + 1 `NAD(+)`"	"1.3.1.9;2.3.1.-;2.3.1.86"	"kegg:R04429"	"NA"	"MNX"
"MNXR108908"	46	"1 `1,2-diacyl-3-O-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol` + 1 `H2O` = 1 `alpha-D-galactose` + 1 `a 1,2-diacyl-3-O-(beta-D-galactosyl)-sn-glycerol`"	"3.2.1.22"	"kegg:R04470"	"NA"	"MNX"
"MNXR109113"	51	"1 `beta-D-glucose` + 1 `3-keto-beta-D-galactose` = 1 `H2O` + 1 `3'-ketolactose`"	"3.2.1.23"	"kegg:R04783"	"NA"	"MNX"
"MNXR109135"	24	"1 `CoA` + 1 `3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestan-26-oyl-CoA` = 1 `chenodeoxycholoyl-CoA` + 1 `propanoyl-CoA`"	"2.3.1.154;2.3.1.176"	"kegg:R04811"	"NA"	"MNX"
"MNXR109252"	22	"1 `decanoyl-[acyl-carrier protein]` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `trans-Dec-2-enoyl-[acp]`"	"1.3.1.9;2.3.1.-;2.3.1.86"	"kegg:R04961"	"NA"	"MNX"
"MNXR101747"	46	"1 `melibiose` + 1 `alpha-D-galactose` = 1 `H2O` + 1 `manninotriose`"	"3.2.1.22"	"kegg:R05549"	"NA"	"MNX"
"MNXR109694"	53	"1 `H(+)` + 1 `acetoacetyl-CoA` + 1 `NADPH` = 1 `3-hydroxybutanoyl-CoA` + 1 `NADP(+)`"	"1.1.1.157"	"kegg:R05576"	"NA"	"MNX"
"MNXR109726"	115	"1 `CO2` + 1 `H2O` + 1 `NAD(+)` + 1 `naphthalene-1,2-diol` = 2 `H(+)` + 1 `NADH` + 1 `1-hydroxy-2-naphthoate` + 1 `O2`"	"1.14.13.1;1.14.13.135"	"kegg:R05632"	"NA"	"MNX"
"MNXR101000"	70	"1 `H2O` + 1 `lactose` = 1 `alpha-D-galactose` + 1 `D-glucose`"	"3.2.1.108;3.2.1.23"	"kegg:R01100"	"NA"	"MNX"
"MNXR110098"	318	"1 `dolichyl beta-D-glucosyl phosphate` + 1 `G10599` = 1 `dolichyl phosphate` + 1 `G00008`"	"2.4.1.-;2.4.1.256"	"kegg:R06264"	"NA"	"MNX"
"MNXR110400"	141	"1 `H(+)` + 1 `2-hydroxycyclohexan-1-one` + 1 `O2` + 1 `NADPH` = 1 `H2O` + 1 `NADP(+)` + 1 `2-hydroxyhexano-6-lactone`"	"1.14.13.22"	"kegg:R06622"	"NA"	"MNX"
"MNXR110640"	115	"1 `3-methylcatechol` + 1 `CO2` + 1 `H2O` + 1 `NAD(+)` = 2 `H(+)` + 1 `NADH` + 1 `O2` + 1 `3-methylsalicylic acid`"	"1.14.13.1"	"kegg:R06915"	"NA"	"MNX"
"MNXR110661"	115	"1 `4-hydroxymethylcatechol` + 1 `CO2` + 1 `H2O` + 1 `NAD(+)` = 2 `H(+)` + 1 `NADH` + 1 `O2` + 1 `4-hydroxymethylsalicylic acid`"	"1.14.13.1"	"kegg:R06936"	"NA"	"MNX"
"MNXR110771"	8	"1 `(8R,9Z,12Z)-8-hydroperoxyoctadeca-9,12-dienoate` = 1 `(7S,8S,9Z,12Z)-7,8-dihydroxyoctadeca-9,12-dienoate`"	"5.4.4.6"	"kegg:R07062"	"NA"	"MNX"
"MNXR101693"	39	"1 `CO2` + 1 `2-methyl-1-hydroxypropylthiamine diphosphate` = 1 `H(+)` + 1 `3-methyl-2-oxobutanoate` + 1 `thiamine diphosphate`"	"1.2.4.4"	"kegg:R07599"	"NA"	"MNX"
"MNXR111208"	39	"1 `thiamine diphosphate` + 1 `[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylpropanoyl)dihydrolipoyllysine` = 1 `2-methyl-1-hydroxypropylthiamine diphosphate` + 1 `Enzyme N6-(lipoyl)lysine`"	"1.2.4.4"	"kegg:R07600"	"NA"	"MNX"
"MNXR101698"	39	"1 `CO2` + 1 `3-Methyl-1-hydroxybutyl-ThPP` = 1 `H(+)` + 1 `thiamine diphosphate` + 1 `4-methyl-2-oxopentanoate`"	"1.2.4.4"	"kegg:R07601"	"NA"	"MNX"
"MNXR111209"	39	"1 `[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(3-methylbutanoyl)dihydrolipoyllysine` + 1 `thiamine diphosphate` = 1 `3-Methyl-1-hydroxybutyl-ThPP` + 1 `Enzyme N6-(lipoyl)lysine`"	"1.2.4.4"	"kegg:R07602"	"NA"	"MNX"
"MNXR101697"	39	"1 `CO2` + 1 `2-Methyl-1-hydroxybutyl-ThPP` = 1 `H(+)` + 1 `thiamine diphosphate` + 1 `(S)-3-methyl-2-oxopentanoate`"	"1.2.4.4"	"kegg:R07603"	"NA"	"MNX"
"MNXR111210"	39	"1 `thiamine diphosphate` + 1 `[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylbutanoyl)dihydrolipoyllysine` = 1 `2-Methyl-1-hydroxybutyl-ThPP` + 1 `Enzyme N6-(lipoyl)lysine`"	"1.2.4.4"	"kegg:R07604"	"NA"	"MNX"
"MNXR111271"	57	"1 `H(+)` + 1 `D-galactupyranuronate` + 1 `NADPH` = 1 `NADP(+)` + 1 `L-galactonate`"	"1.1.1.-;1.1.1.365"	"kegg:R07676"	"NA"	"MNX"
"MNXR111393"	6	"1 `G13073` + 1 `H2O` = 1 `G13074` + 1 `sulfate`"	"3.1.6.14"	"kegg:R07808"	"NA"	"MNX"
"MNXR111404"	6	"1 `G02632` + 1 `sulfate` = 1 `H2O` + 1 `G09660`"	"3.1.6.14"	"kegg:R07819"	"NA"	"MNX"
"MNXR111804"	74	"1 `H(+)` + 1 `isonicotinic acid` + 1 `acetohydrazide` = 1 `H2O` + 1 `N'-acetylisoniazid`"	"3.5.1.-"	"kegg:R08249"	"NA"	"MNX"
"MNXR111806"	74	"1 `H(+)` + 1 `hydrazine` + 1 `isonicotinic acid` = 1 `H2O` + 1 `isoniazide`"	"NA"	"kegg:R08251"	"NA"	"MNX"
"MNXR95273"	24	"1 `(R)-lactate` + 1 `N-acetyl-D-glucosamine 6-phosphate` = 1 `H2O` + 1 `N-acetyl-D-muramate 6-phosphate`"	"4.2.1.126"	"kegg:R08555"	"NA"	"MNX"
"MNXR113456"	51	"1 `Reduced electron-transferring flavoprotein` + 1 `(E)-glutaconyl-CoA` = 1 `Electron-transferring flavoprotein` + 1 `glutaryl-CoA`"	"1.3.8.6"	"kegg:R10074"	"NA"	"MNX"
"MNXR113944"	57	"1 `alpha-D-galactose` = 1 `alpha-D-galactose`"	"5.1.3.3"	"kegg:R10619"	"NA"	"MNX"
"MNXR96950"	59	"1 `H(+)` + 1 `Cu(2+)` + 1 `ADP` + 1 `phosphate` = 1 `H2O` + 1 `ATP` + 1 `Cu(2+)`"	"3.6.3;3.6.3.4"	"NA"	"3.6.3.4-RXN"	"MNX"
"MNXR107731"	71	"1 `H(+)` + 1 `NADPH` + 1 `prostaglandin D2` = 1 `NADP(+)` + 1 `11beta-prostaglandin F2`"	"1.1.1.188"	"kegg:R02799"	"NA"	"MNX"
"MNXR112445"	71	"1 `5-alpha-THDOC` + 1 `NADP(+)` = 1 `H(+)` + 1 `5alpha-Dihydrodeoxycorticosterone` + 1 `NADPH`"	"1.1.1.213"	"kegg:R08955"	"NA"	"MNX"
"MNXR112449"	71	"1 `5alpha-Pregnane-3alpha,20alpha-diol` + 1 `NADP(+)` = 1 `H(+)` + 1 `NADPH` + 1 `5alpha-Pregnan-20alpha-ol-3-one`"	"1.1.1.213"	"kegg:R08960"	"NA"	"MNX"
"MNXR106928"	3	"(n) `D-mannose` = (n-1) `H2O` + 1 `1,4-beta-D-Mannan`"	"3.2.1.25;3.2.1.78"	"kegg:R01332"	"NA"	"MNX"
"MNXR99668"	127	"1 `5-formyltetrahydrofolate` + 1 `ATP` = 1 `5,10-methenyltetrahydrofolate` + 1 `ADP` + 1 `phosphate`"	"6.3.3.2"	"kegg:R02301"	"NA"	"MNX"
"MNXR108471"	70	"2 `H(+)` + 1 `NADPH` + 1 `protochlorophyllide a` = 1 `a chlorophyllide` + 1 `NADP(+)`"	"1.3.1.33"	"kegg:R03845"	"NA"	"MNX"
"MNXR112444"	108	"1 `H(+)` + 1 `NADPH` + 1 `21-hydroxyprogesterone` = 1 `NADP(+)` + 1 `5alpha-Dihydrodeoxycorticosterone`"	"1.3.1.22;1.3.1.30"	"kegg:R08954"	"NA"	"MNX"
"MNXR113600"	108	"1 `H(+)` + 1 `androst-4-ene-3,17-dione` + 1 `NADPH` = 1 `5alpha-androstane-3,17-dione` + 1 `NADP(+)`"	"1.3.1.22"	"kegg:R10242"	"NA"	"MNX"
"MNXR103638"	16	"1 `H(+)` + 1 `estrone` + 1 `O2` + 1 `NADPH` = 1 `H2O` + 1 `16alpha-hydroxyestrone` + 1 `NADP(+)`"	"1.14.13.-;1.14.14.1"	"kegg:R02356"	"NA"	"MNX"
"MNXR108152"	18	"1 `H(+)` + 1 `3beta-hydroxyandrost-5-en-17-one` + 1 `O2` + 1 `NADPH` = 1 `H2O` + 1 `3beta,16alpha-dihydroxy-androst-5-en-17-one` + 1 `NADP(+)`"	"1.14.13.-;1.14.14.1"	"kegg:R03408"	"NA"	"MNX"
"MNXR103527"	109	"1 `S-adenosyl-L-methionine` + 1 `2-hydroxyestrone` = 1 `H(+)` + 1 `S-adenosyl-L-homocysteine` + 1 `2-methoxyestrone`"	"2.1.1.6"	"kegg:R04762"	"NA"	"MNX"
"MNXR103664"	109	"1 `S-adenosyl-L-methionine` + 1 `2-hydroxy-17beta-estradiol` = 1 `H(+)` + 1 `S-adenosyl-L-homocysteine` + 1 `2-methoxy-17beta-estradiol`"	"2.1.1.6"	"kegg:R04764"	"NA"	"MNX"
"MNXR109187"	109	"1 `S-adenosyl-L-methionine` + 1 `3,4-dihydroxyphenylethyleneglycol` = 1 `H(+)` + 1 `S-adenosyl-L-homocysteine` + 1 `3-Methoxy-4-hydroxyphenylethyleneglycol`"	"2.1.1.6"	"kegg:R04881"	"NA"	"MNX"
"MNXR109646"	86	"1 `H(+)` + 1 `cis-acetylacrylic acid` = 1 `H2O` + 1 `protoanemonin`"	"3.1.1.45"	"kegg:R05510"	"NA"	"MNX"
"MNXR110765"	18	"1 `H(+)` + 1 `(9Z,12Z)-octadecadienoate` + 1 `O2` + 1 `NADPH` = 1 `H2O` + 1 `NADP(+)` + 1 `9,10-epoxy-(12Z)-octadecenoate`"	"1.14.13.-;1.14.14.1"	"kegg:R07055"	"NA"	"MNX"
"MNXR110895"	15	"1 `(24S)-hydroxycholesterol` + 1 `H2O` + 1 `NADP(+)` = 1 `H(+)` + 1 `cholesterol` + 1 `O2` + 1 `NADPH`"	"1.14.13.98;1.14.14.25"	"kegg:R07207"	"NA"	"MNX"
"MNXR111699"	86	"1 `H(+)` + 1 `maleylacetate` + 1 `fluoride` = 1 `H2O` + 1 `5-Fluoromuconolactone`"	"3.1.1.45"	"kegg:R08120"	"NA"	"MNX"
"MNXR111700"	86	"2 `H(+)` + 1 `maleylacetate` + 1 `fluoride` = 1 `H2O` + 1 `4-Fluoromuconolactone`"	"3.1.1.45"	"kegg:R08121"	"NA"	"MNX"
"MNXR111935"	28	"1 `all-trans-18-Hydroxyretinoic acid` + 1 `H2O` + 1 `NADP(+)` = 1 `H(+)` + 1 `O2` + 1 `all-trans-retinoate` + 1 `NADPH`"	"1.14.13.-;1.14.14.1;1.14.15.3"	"kegg:R08390"	"NA"	"MNX"
"MNXR111936"	16	"1 `all-trans-5,6-Epoxyretinoic acid` + 1 `H2O` + 1 `NADP(+)` = 1 `H(+)` + 1 `O2` + 1 `all-trans-retinoate` + 1 `NADPH`"	"1.14.13.-;1.14.14.1"	"kegg:R08391"	"NA"	"MNX"
"MNXR111937"	18	"1 `all-trans-4-dihydroxyretinoate` + 1 `H2O` + 1 `NADP(+)` = 1 `H(+)` + 1 `O2` + 1 `all-trans-retinoate` + 1 `NADPH`"	"1.14.13.-;1.14.14.1"	"kegg:R08392"	"NA"	"MNX"
"MNXR112573"	86	"1 `H(+)` + 1 `2,3,5-trichloromaleylacetic acid` = 1 `H2O` + 1 `2,3,5-trichlorodienelactone`"	"3.1.1.45"	"kegg:R09136"	"NA"	"MNX"
"MNXR109129"	25	"1 `5beta-cholestane-3alpha,7alpha,26-triol` + 1 `NAD(+)` = 1 `H(+)` + 1 `NADH` + 1 `3alpha,7alpha-dihydroxy-5beta-cholestan-26-al`"	"1.1.1.1"	"kegg:R04805"	"NA"	"MNX"
"MNXR110751"	24	"1 `H(+)` + 1 `(5Z,8Z,11Z,14Z)-eicosatetraenoate` + 1 `O2` + 1 `NADPH` = 1 `H2O` + 1 `NADP(+)` + 1 `20-hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate`"	"1.14.15.3"	"kegg:R07041"	"NA"	"MNX"
"MNXR110756"	25	"1 `19(S)-HETE` + 1 `H2O` + 1 `NADP(+)` = 1 `H(+)` + 1 `(5Z,8Z,11Z,14Z)-eicosatetraenoate` + 1 `O2` + 1 `NADPH`"	"1.14.13.-;1.14.14.1;1.14.15.3"	"kegg:R07046"	"NA"	"MNX"
"MNXR110760"	25	"1 `H(+)` + 1 `(5Z,8Z,11Z,14Z)-eicosatetraenoate` + 1 `O2` + 1 `NADPH` = 1 `H2O` + 1 `NADP(+)` + 1 `11,12-epoxy-(5Z,8Z,14Z)-eicosatrienoate`"	"1.14.13.-;1.14.14.1"	"kegg:R07050"	"NA"	"MNX"
"MNXR111408"	9	"1 `H2O` + 1 `G12336` = 1 `sulfate` + 1 `G13043`"	"3.1.6.12"	"kegg:R07823"	"NA"	"MNX"
"MNXR116013"	8	"1 `(S)-propane-1,2-diol` + 1 `NADP(+)` = 1 `H(+)` + 1 `(S)-lactaldehyde` + 1 `NADPH`"	"1.1.1;1.1.1.55"	"NA"	"LACTALDEHYDE-REDUCTASE-NADPH-RXN"	"MNX"
"MNXR107242"	27	"1 `CoA` + 1 `(E)-caffeyl aldehyde` + 1 `NADP(+)` = 1 `H(+)` + 1 `caffeoyl-CoA` + 1 `NADPH`"	"1.2.1.44"	"kegg:R01941"	"NA"	"MNX"
