"ID"	"NAME"	"EQUATION"	"EC.NUMBER"	"GENE.ASSOCIATION"	"LOWER.BOUND"	"UPPER.BOUND"	"OBJECTIVE"	"COMPARTMENT"	"MIRIAM"	"SUBSYSTEM"	"REPLACEMENT.ID"	"NOTE"	"REFERENCE"	"CONFIDENCE.SCORE"
"NUCLEOSIDE-TRIPHOSPHATASE-RXN"	"nucleoside triphosphate phosphatase;nucleoside-triphosphatase"	"Nucleoside-Triphosphates[s] + H2O[s] => Nucleoside-Diphosphates[s] + H+[s] + phosphate[s]"	"ec-code/3.6.1.15"	"yHMPu5000035645_Yarrowia_divulgata@Seq_4404"	0	1000	NA	NA	"rhea/23681;kegg.reaction/R02319"	""	NA	NA	""	2
"RXN-16870"	"holomycin dithiol oxidase"	"dithioholomycin[s] + oxygen[s] => holomycin[s] + hydrogen peroxide[s]"	"ec-code/1.8.3.M1"	"Millerozyma_acaciae@Seq_216 or yHMPu5000035662_Meyerozyma_caribbica@Seq_218"	0	1000	NA	NA	""	"holomycin biosynthesis"	NA	NA	""	2
"RXN-16869"	"holothin dithiol oxidase"	"dithioholothin[s] + oxygen[s] => holothin[s] + hydrogen peroxide[s]"	"ec-code/1.8.3.M1"	"Millerozyma_acaciae@Seq_216 or yHMPu5000035662_Meyerozyma_caribbica@Seq_218"	0	1000	NA	NA	""	"holomycin biosynthesis"	NA	NA	""	2
"NUCLEOSIDE-DIPHOSPHATASE-RXN"	"nucleoside diphosphate phosphohydrolase"	"Nucleoside-Diphosphates[s] + H2O[s] => Nucleoside-Monophosphates[s] + H+[s] + phosphate[s]"	"ec-code/3.6.1.6"	"Alloascoidea_hylecoeti@Seq_2001"	0	1000	NA	NA	"kegg.reaction/R00329"	""	NA	NA	""	2
"NITROETHANE-OXIDASE-RXN"	"nitroalkane oxidase"	"nitroethane[s] + oxygen[s] + H2O[s] => acetaldehyde[s] + hydrogen peroxide[s] + nitrite[s] + H+[s]"	"ec-code/1.7.3.1"	"Stagonospora_nodorum@Seq_5610"	0	1000	NA	NA	"rhea/50773;kegg.reaction/R00799"	"nitroethane degradation"	NA	NA	""	2
"RXN-16828"	"stipitaldehyde monooxygenase"	"stipitaldehyde[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => 1,6,8-trihydroxy-1H,3H-cyclohepta[c]furan-5-one[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14"	"Stagonospora_nodorum@Seq_10636 or Fusarium_graminearum@Seq_1820 or Botrytis_cinerea@Seq_2714"	0	1000	NA	NA	""	"stipitatate biosynthesis"	NA	NA	"pubmed/22508998"	2
"RXN-16827"	"stipitaldehyde synthase"	"2-oxoglutarate[s] + (2R,6Z)-2-hydroxy-6-(hydroxymethylidene)-2,5-dimethylcyclohex-4-ene-1,3-dione[s] + oxygen[s] => CO2[s] + stipitaldehyde[s] + succinate[s] + H2O[s]"	"ec-code/1.14.20"	"Stagonospora_nodorum@Seq_5998 or Coccidioides_immitis@Seq_3 or yHMPu5000034887_Ogataea_trehaloabstinens@Seq_1747 or Candida_versatilis@Seq_3518"	0	1000	NA	NA	""	"stipitatate biosynthesis"	NA	NA	"pubmed/22508998"	2
"RXN-16826"	"3-methylorcinaldehyde monooxygenase"	"3-methylorcinaldehyde[s] + NADH-P-OR-NOP[s] + oxygen[s] + H+[s] => (2R,6Z)-2-hydroxy-6-(hydroxymethylidene)-2,5-dimethylcyclohex-4-ene-1,3-dione[s] + NAD-P-OR-NOP[s] + H2O[s]"	"ec-code/1.14.13"	"Aspergillus_nidulans@Seq_2604 or Stagonospora_nodorum@Seq_7230 or Coccidioides_immitis@Seq_613 or Aspergillus_nidulans@Seq_2050"	0	1000	NA	NA	""	"stipitatate biosynthesis"	NA	NA	""	2
"RXN-16825"	"3-methylorcinaldehyde synthase"	"acetyl-CoA[s] + 3 malonyl-CoA[s] + NADPH[s] + 3 H+[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + 3 CO2[s] + 4 coenzyme A[s] + 3-methylorcinaldehyde[s] + NADP+[s] + H2O[s]"	"ec-code/2.3.1"	"Coccidioides_immitis@Seq_5385 or Aspergillus_nidulans@Seq_2994 or Sclerotinia_sclerotiorum@Seq_8799 or Sclerotinia_sclerotiorum@Seq_4462 or Botrytis_cinerea@Seq_11815"	0	1000	NA	NA	""	"stipitatate biosynthesis"	NA	NA	""	2
"RXN-16822"	"5-taurinomethyluridine-[tRNA] synthase"	"Acceptor[s] + GTP[s] + METHYLENE-THF-GLU-N[s] + taurine[s] + H2O[s] + tRNA-uridines[s] => DIHYDROFOLATE-GLU-N[s] + Donor-H2[s] + GDP[s] + 2 H+[s] + phosphate[s] + tRNA-containing-5-taurinomethyluridine[s]"	""	"Metschnikowia_borealis@Seq_3754"	0	1000	NA	NA	""	"tRNA-uridine 2-thiolation (mammalian mitochondria)"	NA	NA	""	2
"RXNQT-4337"	"7-(methylthio)heptylglucosinolate S-oxygenase"	"7-(methylsulfanyl)heptyl-glucosinolate[s] + NADPH[s] + oxygen[s] + H+[s] => 7-(methylsulfinyl)heptyl-glucosinolate[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13.237"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_2269 or Wickerhamomyces_ciferrii@Seq_276 or Meyerozyma_guilliermondii@Seq_1338 or yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_1941 or yHMPu5000034884_Peterozyma_toletana@Seq_183"	0	1000	NA	NA	""	"glucosinolate biosynthesis from pentahomomethionine"	NA	NA	""	2
"RXNQT-4336"	"6-(methylthio)hexylglucosinolate S-oxygenase"	"6-(methylsulfanyl)hexyl-glucosinolate[s] + NADPH[s] + oxygen[s] + H+[s] => 6-methylsulfinylhexyl-glucosinolate[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13.237"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_2269 or Wickerhamomyces_ciferrii@Seq_276 or Meyerozyma_guilliermondii@Seq_1338 or yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_1941 or yHMPu5000034884_Peterozyma_toletana@Seq_183"	0	1000	NA	NA	""	"glucosinolate biosynthesis from tetrahomomethionine"	NA	NA	""	2
"RXNQT-4335"	"5-(methylthio)pentylglucosinolate S-oxygenase"	"5-(methylsulfanyl)pentyl-glucosinolate[s] + NADPH[s] + oxygen[s] + H+[s] => 5-(methylsulfinyl)pentyl-glucosinolate[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13.237"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_2269 or Wickerhamomyces_ciferrii@Seq_276 or Meyerozyma_guilliermondii@Seq_1338 or yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_1941 or yHMPu5000034884_Peterozyma_toletana@Seq_183"	0	1000	NA	NA	""	"glucosinolate biosynthesis from trihomomethionine"	NA	NA	""	2
"RXNQT-4334"	"4-(methylthio)butylglucosinolate S-oxygenase"	"4-(methylsulfanyl)butyl-glucosinolate[s] + NADPH[s] + oxygen[s] + H+[s] => glucoraphanin[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13.237"	"yHMPu5000041678_Debaryomyces_prosopidis@Seq_2269 or Wickerhamomyces_ciferrii@Seq_276 or Meyerozyma_guilliermondii@Seq_1338 or yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_1941 or yHMPu5000034884_Peterozyma_toletana@Seq_183"	0	1000	NA	NA	""	"glucosinolate biosynthesis from dihomomethionine"	NA	NA	""	2
"NAG6PDEACET-RXN"	"N-acetylglucosamine-6-phosphate deacetylase"	"N-ACETYL-D-GLUCOSAMINE-6-P[s] + H2O[s] => acetate[s] + D-GLUCOSAMINE-6-P[s]"	"ec-code/3.5.1.25"	"Metschnikowia_bowlesiae@Seq_2683"	0	1000	NA	NA	"rhea/22937;kegg.reaction/R02059"	"anhydromuropeptides recycling I;chitin derivatives degradation;N-acetylglucosamine degradation I"	NA	NA	""	2
"RXN-16744"	"carboxy-fusarin C O-methyltransferase"	"carboxy-fusarin C[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + fusarin C[s]"	"ec-code/2.1.1"	"Arthrobotrys_oligospora@Seq_5549"	0	1000	NA	NA	""	"fusarin C biosynthesis"	NA	NA	"pubmed/23932525"	2
"RXN-16742"	"20-hydroxy-13-14 epoxy-prefusarin hydroxylase"	"20-hydroxy-13-14 epoxy-prefusarin[s] + NADPH[s] + oxygen[s] + H+[s] => 20-hydroxy-fusarin[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13"	"Fusarium_graminearum@Seq_4441 or Coccidioides_immitis@Seq_6941 or Xylona_heveae@Seq_3898"	0	1000	NA	NA	""	"fusarin C biosynthesis"	NA	NA	"pubmed/23932525"	2
"RXN-16741"	"20-hydroxy-prefusarin epoxidase"	"20-hydroxy-prefusarin[s] + NADPH[s] + oxygen[s] + H+[s] => 20-hydroxy-13-14 epoxy-prefusarin[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13"	"Fusarium_graminearum@Seq_4441 or Coccidioides_immitis@Seq_6941 or Xylona_heveae@Seq_3898"	0	1000	NA	NA	""	"fusarin C biosynthesis"	NA	NA	"pubmed/23932525"	2
"RXN-16740"	"prefusarin 20-hydroxylase"	"prefusarin[s] + NADPH[s] + oxygen[s] + H+[s] => 20-hydroxy-prefusarin[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13"	"Fusarium_graminearum@Seq_13299"	0	1000	NA	NA	""	"fusarin C biosynthesis"	NA	NA	"pubmed/23932525"	2
"RXN-16717"	"fusaric acid synthase"	"3 acetyl-CoA[s] + ACP[s] + 3 NADPH[s] + 3 H+[s] => CO2[s] + 3 coenzyme A[s] + CPD-18035[s] + 3 NADP+[s] + H2O[s]"	"ec-code/2.3.1"	"Sclerotinia_sclerotiorum@Seq_9694 or Botrytis_cinerea@Seq_3441 or Stagonospora_nodorum@Seq_9091 or Xylona_heveae@Seq_7290"	0	1000	NA	NA	""	"fusaric acid biosynthesis"	NA	NA	"pubmed/22652150"	2
"RXNQT-4178"	"methylthioalkylmalate dehydrogenase"	"3-[(7'-methylsulfanyl)heptyl]malate[s] + NAD+[s] => CO2[s] + 10-(methylsulfanyl)-2-oxodecanoate[s] + NADH[s]"	"ec-code/1.1.1.85"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4149"	0	1000	NA	NA	"kegg.reaction/R08646"	""	NA	NA	""	2
"RXNQT-4174"	"methylthioalkylmalate dehydrogenase"	"3-[(6'-methylsulfanyl)hexyl]malate[s] + NAD+[s] => CO2[s] + 9-(methylsulfanyl)-2-oxononanoate[s] + NADH[s]"	"ec-code/1.1.1.85"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4149"	0	1000	NA	NA	"kegg.reaction/R08642"	""	NA	NA	""	2
"RXNQT-4171"	"methylthioalkylmalate dehydrogenase"	"3-[(5'-methylsulfanyl)pentyl]malate[s] + NAD+[s] => CO2[s] + 8-(methylsulfanyl)-2-oxooctanoate[s] + NADH[s]"	"ec-code/1.1.1.85"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4149"	0	1000	NA	NA	"kegg.reaction/R08636"	""	NA	NA	""	2
"RXN-16681"	"L-2-aminodecanoate 8-hydroxylase"	"L-2-aminodecanoate[s] + NADPH[s] + oxygen[s] + H+[s] => L-2-amino-8-hydroxydecanoate[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13"	"Botrytis_cinerea@Seq_16063"	0	1000	NA	NA	""	"apicidin biosynthesis"	NA	NA	"pubmed/20233305"	2
"RXNQT-4168"	"methylthioalkylmalate dehydrogenase"	"3-[(4'-methylsulfanyl)butyl]malate[s] + NAD+[s] => CO2[s] + 7-(methylsulfanyl)-2-oxoheptanoate[s] + NADH[s]"	"ec-code/1.1.1.85"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4149"	0	1000	NA	NA	"kegg.reaction/R08629"	""	NA	NA	""	2
"RXN-16667"	"L-2-amino-8-hydroxdecanoate dehydrogenase"	"L-2-amino-8-hydroxydecanoate[s] + NADP+[s] => L-2-amino-8-oxodecanoate[s] + NADPH[s] + H+[s]"	"ec-code/1.1.1"	"Stagonospora_nodorum@Seq_7104"	0	1000	NA	NA	""	"apicidin biosynthesis"	NA	NA	"pubmed/20233305"	2
"RXNQT-4165"	"methylthioalkylmalate dehydrogenase"	"3-[(3'-methylsulfanyl)propyl]malate[s] + NAD+[s] => CO2[s] + 6-(methylsulfanyl)-2-oxohexanoate[s] + NADH[s]"	"ec-code/1.1.1.85"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4149"	0	1000	NA	NA	"kegg.reaction/R08625"	""	NA	NA	""	2
"MYO-INOSITOL-OXYGENASE-RXN"	"myo-inositol oxygenase"	"myo-inositol[s] + oxygen[s] => D-Glucopyranuronate[s] + H+[s] + H2O[s]"	"ec-code/1.13.99.1"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2827"	0	1000	NA	NA	"rhea/23697;kegg.reaction/R01184"	"UDP-alpha-D-glucuronate biosynthesis (from myo-inositol)"	NA	NA	""	2
"MYO-INOSITOL-2-DEHYDROGENASE-RXN"	"myo-inositol 2-dehydrogenase"	"myo-inositol[s] + NAD+[s] <=> scyllo-inosose[s] + NADH[s] + H+[s]"	"ec-code/1.1.1.18"	"Aspergillus_nidulans@Seq_8487 or yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_2862"	-1000	1000	NA	NA	"rhea/16952;kegg.reaction/R01183"	"streptomycin biosynthesis;myo-inositol degradation II;myo-, chiro- and scyllo-inositol degradation;myo-inositol degradation I"	NA	NA	"pubmed/20133360"	2
"ANTHRANILOYL-COA-MONOOXYGENASE-RXN"	"2-aminobenzoyl-CoA monooxygenase/reductase"	"anthraniloyl-CoA[s] + 2 NADH-P-OR-NOP[s] + oxygen[s] + 2 H+[s] => 2-amino-5-oxocyclohex-1-enecarboxyl-CoA[s] + 2 NAD-P-OR-NOP[s] + H2O[s]"	"ec-code/1.14.13.40"	"yHMPu5000034974_Deakozyma_indianensis@Seq_3350 or Fusarium_graminearum@Seq_2083 or Botrytis_cinerea@Seq_1152 or Candida_tropicalis@Seq_2844 or Botrytis_cinerea@Seq_2048 or Candida_parapsilosis@Seq_3894"	0	1000	NA	NA	"rhea/16000;rhea/15996"	"anthranilate degradation II (aerobic)"	NA	NA	""	2
"RXN-16655"	"hexadecanal dehydrogenase"	"NAD+[s] + palmitaldehyde[s] + H2O[s] => NADH[s] + palmitate[s] + 2 H+[s]"	"ec-code/1.2.1.3"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4803 or yHMPu5000034952_Citeromyces_siamensis@Seq_7735"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-16654"	"dodecanal dehydrogenase"	"dodecanal[s] + NAD+[s] + H2O[s] => laurate[s] + NADH[s] + 2 H+[s]"	"ec-code/1.2.1.3"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4803 or yHMPu5000034952_Citeromyces_siamensis@Seq_7735"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-16653"	"decanal dehydrogenase"	"decanal[s] + NAD+[s] + H2O[s] => decanoate[s] + NADH[s] + 2 H+[s]"	"ec-code/1.2.1.3"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4803 or yHMPu5000034952_Citeromyces_siamensis@Seq_7735"	0	1000	NA	NA	"rhea/44105"	""	NA	NA	""	2
"RXN-16645"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanine-proline-allo-isoleucine-methylvaline-leucine-methylvalyl-[acp] synthetase"	"ATP[s] + CPD-17923[s] + NADPH[s] + oxygen[s] + S-ADENOSYLMETHIONINE[s] + L-valine[s] => S-adenosyl-L-homocysteine[s] + AMP[s] + CPD-17924[s] + NADP+[s] + diphosphate[s] + H+[s] + H2O[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16644"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanine-proline-allo-isoleucine-methylvaline-leucyl-[acp] synthetase"	"ATP[s] + CPD-17922[s] + L-leucine[s] => AMP[s] + CPD-17923[s] + diphosphate[s] + H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16643"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanine-proline-allo-isoleucine-methylvalyl-[acp] synthetase"	"ATP[s] + CPD-17921[s] + S-ADENOSYLMETHIONINE[s] + L-valine[s] => S-adenosyl-L-homocysteine[s] + AMP[s] + CPD-17922[s] + diphosphate[s] + 2 H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16642"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanine-proline-allo-isoleucyl-[acp] synthetase"	"ATP[s] + L-allo-isoleucine[s] + CPD-17920[s] => AMP[s] + CPD-17921[s] + diphosphate[s] + H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16641"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanine-prolyl-[acp] synthetase"	"ATP[s] + CPD-17919[s] + L-proline[s] => AMP[s] + CPD-17920[s] + diphosphate[s] + H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16640"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanyl-[acp] synthetase"	"ATP[s] + CPD-17918[s] + L-phenylalanine[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + AMP[s] + CPD-17919[s] + diphosphate[s] + 2 H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16639"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanyl-[acp] synthetase"	"ATP[s] + CPD-17917[s] + L-phenylalanine[s] => AMP[s] + CPD-17918[s] + diphosphate[s] + H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16638"	"R-2-hydroxy-3-methylpentanoate-methylvalyl-[acp] synthetase"	"ATP[s] + CPD-17916[s] + S-ADENOSYLMETHIONINE[s] + L-valine[s] => S-adenosyl-L-homocysteine[s] + AMP[s] + CPD-17917[s] + diphosphate[s] + 2 H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXNI-2"	"succinyl-CoA:acetoacetate CoA-transferase"	"acetoacetate[s] + succinyl-CoA[s] <=> acetoacetyl-CoA[s] + succinate[s]"	"ec-code/2.8.3.5"	"Arxula_adeninivorans@Seq_862 or Neurospora_crassa@Seq_7678 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_1804 or yHMPu5000035318_Hyphopichia_heimii@Seq_4588 or yHMPu5000035318_Hyphopichia_heimii@Seq_2700"	-1000	1000	NA	NA	"rhea/25483;kegg.reaction/R00410"	"ketolysis;TCA cycle VIII (helicobacter)"	NA	NA	""	2
"RXNDQC-2"	"indole-3-pyruvate monooxygenase"	"(indol-3-yl)pyruvate[s] + NADPH[s] + oxygen[s] + H+[s] => CO2[s] + (indol-3-yl)acetate[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13.168"	"Lipomyces_starkeyi@Seq_8786"	0	1000	NA	NA	"kegg.reaction/R10181;rhea/34334"	"indole-3-acetate biosynthesis II;indole-3-acetate biosynthesis I"	NA	NA	"pubmed/22025724;pubmed/22025721"	2
"RXN-16610"	"2-dehydro-D-glucose dehydratase"	"2-dehydro-D-glucopyranose[s] <=> cortalcerone[s] + H2O[s]"	"ec-code/4.2.1.110"	"Aspergillus_nidulans@Seq_205"	-1000	1000	NA	NA	""	""	NA	NA	""	2
"RXN-16590"	"tryptoquialanone dehydrogenase"	"tryptoquialanone[s] + NADPH[s] + H+[s] => tryptoquialanol[s] + NADP+[s]"	"ec-code/1.1.1"	"yHMPu5000034760_Lipomyces_kononenkoae@Seq_7104 or Fusarium_graminearum@Seq_11203 or Lipomyces_starkeyi@Seq_3494 or Arthrobotrys_oligospora@Seq_4467 or yHMPu5000034760_Lipomyces_kononenkoae@Seq_3750 or yHMPu5000034760_Lipomyces_kononenkoae@Seq_5301 or Stagonospora_nodorum@Seq_6585 or Stagonospora_nodorum@Seq_1387 or yHMPu5000034760_Lipomyces_kononenkoae@Seq_4509"	0	1000	NA	NA	""	"tryptoquialanine biosynthesis"	NA	NA	"pubmed/21299212"	2
"RXN-16587"	"15-dimethyl-2-epi-fumiquinazoline A oxidase"	"15,15-dimethyl-2-epi-fumiquinazoline A[s] + NADPH[s] + oxygen[s] + H+[s] => ammonia[s] + (2R)-3-[(9S, 9aR)-9-hydroxy-2,2-dimethyl-3-oxo-1H, 2H, 3H, 9H, 9aH-imidazolidino[1,2-a] indol-9-yl]-2-(2-acetyl-4-oxo-3,4-dihydroquinazolin-3-yl) propanoate[s] + NADP+[s]"	"ec-code/1.14.13"	"Aspergillus_nidulans@Seq_1803"	0	1000	NA	NA	""	"tryptoquialanine biosynthesis"	NA	NA	"pubmed/21299212"	2
"RXN-16583"	"fumiquinazoline F monooxygenase"	"fumiquinazoline F[s] + NADH-P-OR-NOP[s] + oxygen[s] + 2 H+[s] => fumiquinazoline F-indoline-3'-ol[s] + NAD-P-OR-NOP[s] + H2O[s]"	"ec-code/1.14.13"	"yHMPu5000034978_Cyberlindnera_mrakii@Seq_4742"	0	1000	NA	NA	""	"tryptoquialanine biosynthesis"	NA	NA	"pubmed/21299212"	2
"RXN6666-7"	"catechol O-methyltransferase"	"dopamine[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + 3-methoxytyramine[s] + H+[s]"	"ec-code/2.1.1.6"	"Metschnikowia_santaceciliae@Seq_1206"	0	1000	NA	NA	"kegg.reaction/R04301"	"betaxanthin biosynthesis;dopamine degradation"	NA	NA	""	2
"RXN-16576"	"malonamate-CoA ligase"	"ATP[s] + coenzyme A[s] + malonamate[s] => AMP[s] + malonamoyl-CoA[s] + diphosphate[s]"	"ec-code/6.2.1"	"Lipomyces_starkeyi@Seq_4086 or Neurospora_crassa@Seq_1751 or Stagonospora_nodorum@Seq_5415 or Stagonospora_nodorum@Seq_7314 or Sclerotinia_sclerotiorum@Seq_3030"	0	1000	NA	NA	""	"viridicatumtoxin biosynthesis"	NA	NA	"pubmed/20534346"	2
"RXN6666-5"	"3,4-dihydroxyphenylacetaldehyde dehydrogenase"	"3,4-dihydroxyphenylacetaldehyde[s] + NAD+[s] + H2O[s] => 3,4-dihydroxyphenylacetate[s] + NADH[s] + 2 H+[s]"	"ec-code/1.2.1.3"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4803 or yHMPu5000034952_Citeromyces_siamensis@Seq_7735"	0	1000	NA	NA	"kegg.reaction/R03300"	"aromatic biogenic amine degradation (bacteria);dopamine degradation"	NA	NA	""	2
"RXN6666-4"	"dopamine oxidase"	"dopamine[s] + oxygen[s] + H2O[s] => 3,4-dihydroxyphenylacetaldehyde[s] + ammonium[s] + hydrogen peroxide[s]"	"ec-code/1.4.3.4"	"yHMPu5000035282_Trigonopsis_vinaria@Seq_5166 or Xylona_heveae@Seq_7565"	0	1000	NA	NA	"rhea/27947;kegg.reaction/R04300"	"aromatic biogenic amine degradation (bacteria);dopamine degradation"	NA	NA	""	2
"RXN6666-2"	"anandamide amidohydrolase"	"anandamide[s] + H2O[s] => arachidonate[s] + ethanolamine[s]"	"ec-code/3.5.1.99"	"yHMPu5000034887_Ogataea_trehaloabstinens@Seq_5321 or Fusarium_graminearum@Seq_9412 or yHMPu5000035675_Kregervanrija_fluxuum@Seq_2635 or yHMPu5000035699_Cyberlindnera_maclurae@Seq_2272 or yHMPu5000041824_Debaryomyces_subglobosus@Seq_5489 or Aspergillus_nidulans@Seq_6527 or Botrytis_cinerea@Seq_6831 or yHMPu5000035243_Zygoascus_meyerae@Seq_5371 or Yarrowia_keelungensis@Seq_5108 or Saitoella_complicata@Seq_203 or yHMPu5000034887_Ogataea_trehaloabstinens@Seq_5282"	0	1000	NA	NA	"rhea/26137;kegg.reaction/R09536"	"anandamide degradation"	NA	NA	""	2
"METHYLITACONATE-DELTA-ISOMERASE-RXN"	"3-methylitaconate Delta-isomerase"	"(R)-3-methylitaconate[s] => dimethylmaleate[s]"	"ec-code/5.3.3.6"	"Arxula_adeninivorans@Seq_1568"	0	1000	NA	NA	"rhea/23481;kegg.reaction/R03070"	"nicotinate degradation III"	NA	NA	""	2
"METHYLGLUTACONYL-COA-HYDRATASE-RXN"	"3-methylglutaconyl-CoA hydratase;methylglutaconyl-CoA hydratase, mitochondrial"	"(S)-3-hydroxy-3-methylglutaryl-CoA[s] <=> 3-methylglutaconyl-CoA[s] + H2O[s]"	"ec-code/4.2.1.18"	"Geotrichum_candidum@Seq_5627"	-1000	1000	NA	NA	"rhea/21539;kegg.reaction/R02085"	"ferrichrome A biosynthesis;L-leucine degradation I"	NA	NA	""	2
"RXN-16544"	"griseophenone C synthase"	"griseophenone C[s] + NADPH[s] + oxygen[s] + H+[s] => desmethyl-dehydro-dechlorogriseofulvin[s] + NADP+[s] + 2 H2O[s]"	"ec-code/1.14.21"	"Aspergillus_nidulans@Seq_9654 or Botrytis_cinerea@Seq_6019 or Aspergillus_nidulans@Seq_1230 or Stagonospora_nodorum@Seq_11426 or Sclerotinia_sclerotiorum@Seq_14007"	0	1000	NA	NA	""	"dechlorogriseofulvin biosynthesis"	NA	NA	"pubmed/23978092"	2
"METHYLCROTONYL-COA-CARBOXYLASE-RXN"	"3-methylcrotonyl-CoA carboxylase"	"3-methylcrotonyl-CoA[s] + ATP[s] + hydrogencarbonate[s] => ADP[s] + H+[s] + phosphate[s] + 3-methylglutaconyl-CoA[s]"	"ec-code/6.4.1.4"	"Fusarium_graminearum@Seq_4803 or yHMPu5000034673_Blastobotrys_nivea@Seq_1613"	0	1000	NA	NA	"rhea/13590;kegg.reaction/R04138"	"L-leucine degradation I"	NA	NA	""	2
"RXN66-567"	"3alpha-hydroxysteroid dehydrogenase"	"allopregnanolone[s] + NAD-P-OR-NOP[s] <=> 5-alpha-pregnane-3,20-dione[s] + NADH-P-OR-NOP[s] + H+[s]"	"ec-code/1.1.1.213"	"yHMPu5000034665_Kodamaea_laetipori@Seq_4143 or yHMPu5000034665_Kodamaea_laetipori@Seq_2653"	-1000	1000	NA	NA	""	"allopregnanolone biosynthesis"	NA	NA	"pubmed/7382504"	2
