"ID"	"NAME"	"EQUATION"	"EC.NUMBER"	"GENE.ASSOCIATION"	"LOWER.BOUND"	"UPPER.BOUND"	"OBJECTIVE"	"COMPARTMENT"	"MIRIAM"	"SUBSYSTEM"	"REPLACEMENT.ID"	"NOTE"	"REFERENCE"	"CONFIDENCE.SCORE"
"RXN-17049"	"3,4,15-triacetoxyscirpenol 7,8-dihydroxylase"	"3,4,15-triacetoxyscirpenol[s] + 2 oxygen[s] + 2 Red-NADPH-Hemoprotein-Reductases[s] => 7,8-dihydroxy-3,4,15-triacetoxyscirpenol[s] + 2 Ox-NADPH-Hemoprotein-Reductases[s] + 2 H2O[s]"	"ec-code/1.14.14"	"Fusarium_graminearum@Seq_8229"	0	1000	NA	NA	""	"nivalenol biosynthesis"	NA	NA	"pubmed/22069741"	2
"RXN-17046"	"3,15-acetyldeoxynivalenol C-3 esterase"	"3,15-acetyldeoxynivalenol[s] + H2O[s] => acetate[s] + 15-acetyldeoxynivalenol[s] + H+[s]"	"ec-code/3.1.1"	"yHMPu5000034673_Blastobotrys_nivea@Seq_2428"	0	1000	NA	NA	""	"deoxynivalenol biosynthesis"	NA	NA	"pubmed/22069741"	2
"RXN-17045"	"3,15-acetyldeoxynivalenol C-15 esterase"	"3,15-acetyldeoxynivalenol[s] + H2O[s] => acetate[s] + 3-acetyldeoxynivalenol[s] + H+[s]"	"ec-code/3.1.1"	"yHMPu5000034673_Blastobotrys_nivea@Seq_4546"	0	1000	NA	NA	""	"deoxynivalenol biosynthesis"	NA	NA	"pubmed/22069741"	2
"RXN-17043"	"calonectrin 7,8-dihydroxylase"	"calonectrin[s] + 2 oxygen[s] + 2 Red-NADPH-Hemoprotein-Reductases[s] => 7,8-dihydroxycalonectrin[s] + 2 Ox-NADPH-Hemoprotein-Reductases[s] + 2 H2O[s]"	"ec-code/1.14.14"	"Fusarium_graminearum@Seq_8229"	0	1000	NA	NA	""	"deoxynivalenol biosynthesis"	NA	NA	"pubmed/22069741"	2
"RXN-17038"	"calonectrin 4-hydroxylase"	"calonectrin[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => 3,15-diacetoxyscirpenol[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14"	"Neurospora_crassa@Seq_5346"	0	1000	NA	NA	""	"T-2 toxin biosynthesis"	NA	NA	"pubmed/22069741"	2
"RXN-17037"	"15-decalonectrin acetyltransferase"	"acetyl-CoA[s] + 15-decalonectrin[s] => coenzyme A[s] + calonectrin[s]"	"ec-code/2.3.1"	"Fusarium_graminearum@Seq_5533"	0	1000	NA	NA	""	"calonectrin biosynthesis"	NA	NA	"pubmed/22069741"	2
"RXN-17036"	"isotrichodermin 15-hydroxylase"	"isotrichodermin[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => 15-decalonectrin[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14"	"Aspergillus_nidulans@Seq_8064 or Sclerotinia_sclerotiorum@Seq_12503 or Botrytis_cinerea@Seq_12869 or Fusarium_graminearum@Seq_7137"	0	1000	NA	NA	""	"calonectrin biosynthesis"	NA	NA	"pubmed/22069741"	2
"RXN-17032"	"isotrichodiol 3-hydroxylase"	"isotrichodiol[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => isotrichotriol[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14"	"Sclerotinia_sclerotiorum@Seq_5064 or Coccidioides_immitis@Seq_5187 or Aspergillus_nidulans@Seq_7599"	0	1000	NA	NA	""	"calonectrin biosynthesis"	NA	NA	"pubmed/22069741"	2
"RXN-17031"	"12,13-epoxy-9,10-trichoene-2-ol 11-hydroxylase"	"12,13-epoxy-9,10-trichoene-2-ol[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => isotrichodiol[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.4"	"Sclerotinia_sclerotiorum@Seq_5064 or Coccidioides_immitis@Seq_5187 or Botrytis_cinerea@Seq_4471 or Aspergillus_nidulans@Seq_7599"	0	1000	NA	NA	""	"calonectrin biosynthesis"	NA	NA	"pubmed/22069741"	2
"RXN-17030"	"2-hydroxytrichodiene 12,13-epoxidase"	"2-hydroxytrichodiene[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => 12,13-epoxy-9,10-trichoene-2-ol[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14"	"Sclerotinia_sclerotiorum@Seq_5064 or Coccidioides_immitis@Seq_5187 or Botrytis_cinerea@Seq_4471 or Aspergillus_nidulans@Seq_7599"	0	1000	NA	NA	""	"calonectrin biosynthesis"	NA	NA	"pubmed/22069741"	2
"RXN-17029"	"trichodiene 2-hydroxylase"	"oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] + trichodiene[s] => 2-hydroxytrichodiene[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]"	"ec-code/1.14.14"	"Sclerotinia_sclerotiorum@Seq_5064 or Coccidioides_immitis@Seq_5187 or Botrytis_cinerea@Seq_4471 or Aspergillus_nidulans@Seq_7599"	0	1000	NA	NA	""	"calonectrin biosynthesis"	NA	NA	"pubmed/22069741"	2
"OXALYL-COA-DECARBOXYLASE-RXN"	"oxalyl-CoA decarboxylase"	"oxalyl-CoA[s] + H+[s] => CO2[s] + formyl-CoA[s]"	"ec-code/4.1.1.8"	"yHMPu5000035673_Candida_orba@Seq_2246 or yHAB155_Kazachstania_spencerorum@Seq_4553"	0	1000	NA	NA	"rhea/19334;kegg.reaction/R01908"	"oxalate degradation VI;oxalate degradation III;oxalate degradation II"	NA	NA	""	2
"SOLDEHYD-RXN"	"4-sulfobenzyl alcohol dehydrogenase"	"4-sulfobenzyl alcohol[s] + NAD+[s] <=> 4-sulfobenzaldehyde[s] + NADH[s] + H+[s]"	"ec-code/1.1.1.257"	"yHMPu5000035665_Middelhovenomyces_tepae@Seq_451"	-1000	1000	NA	NA	"rhea/24415;kegg.reaction/R05271"	"4-toluenesulfonate degradation I"	NA	NA	""	2
"OXALATE-DECARBOXYLASE-RXN"	"oxalate decarboxylase"	"oxalate[s] + H+[s] => CO2[s] + formate[s]"	"ec-code/4.1.1.2"	"Botrytis_cinerea@Seq_2883 or Stagonospora_nodorum@Seq_926"	0	1000	NA	NA	"rhea/16509;kegg.reaction/R00522"	"oxalate degradation V"	NA	NA	""	2
"SERINE-O-ACETTRAN-RXN"	"serine acetyltransferase;serine O-acetyltransferase"	"acetyl-CoA[s] + L-serine[s] => O-acetyl-L-serine[s] + coenzyme A[s]"	"ec-code/2.3.1.30"	"Schizosaccharomyces_pombe@Seq_4127"	0	1000	NA	NA	"rhea/24560;kegg.reaction/R00586"	"L-cysteine biosynthesis VII (from S-sulfo-L-cysteine);D-cycloserine biosynthesis;seleno-amino acid biosynthesis (plants);L-cysteine biosynthesis I"	NA	NA	""	2
"RXN-16947"	"4-methylgentisate 1,2-dioxygenase"	"4-methylgentisate[s] + oxygen[s] => (2E)-3-methyl-4,6-dioxohept-2-enedioate[s] + H+[s]"	"ec-code/1.13.11.4"	"yHMPu5000041829_Debaryomyces_fabryi@Seq_2674"	0	1000	NA	NA	""	"2,5-xylenol and 3,5-xylenol degradation"	NA	NA	"pubmed/5124802"	2
"RXN-16945"	"3-methylgentisate 1,2-dioxygenase"	"3-methylgentisate[s] + oxygen[s] => (2E)-2-methyl-4,6-dioxohept-2-enedioate[s] + H+[s]"	"ec-code/1.13.11.4"	"yHMPu5000041829_Debaryomyces_fabryi@Seq_2674"	0	1000	NA	NA	""	"2,5-xylenol and 3,5-xylenol degradation"	NA	NA	"pubmed/5124802"	2
"RXN-16931"	"dimeric 9-hydroxyrubrofusarin-fuscofusarin dehydrogenase"	"dimeric 9-hydroxyrubrofusarin-fuscofusarin[s] + NAD-P-OR-NOP[s] => aurofusarin[s] + NADH-P-OR-NOP[s] + H+[s]"	"ec-code/1.1.1"	"Fusarium_graminearum@Seq_1702"	0	1000	NA	NA	""	"aurofusarin biosynthesis"	NA	NA	"pubmed/16879655"	2
"RXN-16929"	"dimeric rubrofusarin-9-hydroxyrubrofusarin dehydrogenase"	"dimeric rubrofusarin-9-hydroxyrubrofusarin[s] + NAD-P-OR-NOP[s] => fuscofusarin[s] + NADH-P-OR-NOP[s] + H+[s]"	"ec-code/1.1.1"	"Fusarium_graminearum@Seq_1702"	0	1000	NA	NA	""	"aurofusarin biosynthesis"	NA	NA	"pubmed/16879655"	2
"RXN-16927"	"dimeric rubrofusarin synthase"	"2 rubrofusarin[s] + NADH-P-OR-NOP[s] + oxygen[s] + H+[s] => dimeric rubrofusarin[s] + NAD-P-OR-NOP[s] + 2 H2O[s]"	"ec-code/1.14.21;ec-code/1.10.3"	"Fusarium_graminearum@Seq_9183"	0	1000	NA	NA	""	"aurofusarin biosynthesis"	NA	NA	"pubmed/16879655"	2
"RXN-16926"	"dimeric 9-hydroxyrubrofusarin dehydrogenase"	"dimeric 9-hydroxyrubrofusarin[s] + 2 NAD-P-OR-NOP[s] => aurofusarin[s] + 2 NADH-P-OR-NOP[s] + 2 H+[s]"	"ec-code/1.1.1"	"Fusarium_graminearum@Seq_1702"	0	1000	NA	NA	""	"aurofusarin biosynthesis"	NA	NA	"pubmed/16879655"	2
"RXN-16925"	"dimeric 9-hydroxy-rubrofusarin synthase"	"2 9-hydroxyrubrofusarin[s] + NADH-P-OR-NOP[s] + oxygen[s] + H+[s] => dimeric 9-hydroxyrubrofusarin[s] + NAD-P-OR-NOP[s] + 2 H2O[s]"	"ec-code/1.14.21;ec-code/1.10.3"	"Fusarium_graminearum@Seq_9183"	0	1000	NA	NA	""	"aurofusarin biosynthesis"	NA	NA	"pubmed/16879655"	2
"RXN-16923"	"nor-rubrofusarin O-methyltransferase"	"nor-rubrofusarin[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + rubrofusarin[s] + H+[s]"	"ec-code/2.1.1"	"Fusarium_graminearum@Seq_2661"	0	1000	NA	NA	""	"aurofusarin biosynthesis"	NA	NA	"pubmed/16879655"	2
"RXN-16922"	"YWA1 dehydratase"	"YWA1[s] => nor-rubrofusarin[s] + H2O[s]"	"ec-code/4.2.1"	"Aspergillus_nidulans@Seq_7389"	0	1000	NA	NA	""	"aurofusarin biosynthesis"	NA	NA	"pubmed/21296881"	2
"RXN-16888"	"norbikaverin 8-O-methyltransferase"	"norbikaverin[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + bikaverin[s]"	"ec-code/2.1.1"	"Fusarium_graminearum@Seq_11338 or Aspergillus_nidulans@Seq_7"	0	1000	NA	NA	""	"bikaverin biosynthesis"	NA	NA	"pubmed/19400779"	2
"RXN-16887"	"6-hydroxy-norbikaverin 3-O-methyltransferase"	"6-hydroxy-norbikaverin[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + norbikaverin[s]"	"ec-code/2.1.1"	"Fusarium_graminearum@Seq_11338 or Aspergillus_nidulans@Seq_7"	0	1000	NA	NA	""	"bikaverin biosynthesis"	NA	NA	"pubmed/19400779"	2
"RXN-16885"	"7,10-diketo-pre-bikaverin 6-hydroxylase"	"7,10-diketo-pre-bikaverin[s] + NADPH[s] + oxygen[s] + H+[s] => 6-hydroxy-norbikaverin[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13"	"Botrytis_cinerea@Seq_11507"	0	1000	NA	NA	""	"bikaverin biosynthesis"	NA	NA	"pubmed/19400779"	2
"RXN-16884"	"pre-bikaverin 7-hydroxylase"	"pre-bikaverin[s] + NADPH[s] + oxygen[s] + H+[s] => 7-hydroxy-pre-bikaverin[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13"	"Botrytis_cinerea@Seq_11507"	0	1000	NA	NA	""	"bikaverin biosynthesis"	NA	NA	"pubmed/19400779"	2
"RXN-16870"	"holomycin dithiol oxidase"	"dithioholomycin[s] + oxygen[s] => holomycin[s] + hydrogen peroxide[s]"	"ec-code/1.8.3.M1"	"Aspergillus_nidulans@Seq_158"	0	1000	NA	NA	""	"holomycin biosynthesis"	NA	NA	""	2
"RXN-16869"	"holothin dithiol oxidase"	"dithioholothin[s] + oxygen[s] => holothin[s] + hydrogen peroxide[s]"	"ec-code/1.8.3.M1"	"Aspergillus_nidulans@Seq_158"	0	1000	NA	NA	""	"holomycin biosynthesis"	NA	NA	""	2
"NITROETHANE-OXIDASE-RXN"	"nitroalkane oxidase"	"nitroethane[s] + oxygen[s] + H2O[s] => acetaldehyde[s] + hydrogen peroxide[s] + nitrite[s] + H+[s]"	"ec-code/1.7.3.1"	"Stagonospora_nodorum@Seq_5610"	0	1000	NA	NA	"rhea/50773;kegg.reaction/R00799"	"nitroethane degradation"	NA	NA	""	2
"RXN-16827"	"stipitaldehyde synthase"	"2-oxoglutarate[s] + (2R,6Z)-2-hydroxy-6-(hydroxymethylidene)-2,5-dimethylcyclohex-4-ene-1,3-dione[s] + oxygen[s] => CO2[s] + stipitaldehyde[s] + succinate[s] + H2O[s]"	"ec-code/1.14.20"	"Coccidioides_immitis@Seq_3 or yHMPu5000034887_Ogataea_trehaloabstinens@Seq_1747"	0	1000	NA	NA	""	"stipitatate biosynthesis"	NA	NA	"pubmed/22508998"	2
"RXN-16826"	"3-methylorcinaldehyde monooxygenase"	"3-methylorcinaldehyde[s] + NADH-P-OR-NOP[s] + oxygen[s] + H+[s] => (2R,6Z)-2-hydroxy-6-(hydroxymethylidene)-2,5-dimethylcyclohex-4-ene-1,3-dione[s] + NAD-P-OR-NOP[s] + H2O[s]"	"ec-code/1.14.13"	"Aspergillus_nidulans@Seq_2604 or Coccidioides_immitis@Seq_613 or Aspergillus_nidulans@Seq_2050"	0	1000	NA	NA	""	"stipitatate biosynthesis"	NA	NA	""	2
"RXN-16825"	"3-methylorcinaldehyde synthase"	"acetyl-CoA[s] + 3 malonyl-CoA[s] + NADPH[s] + 3 H+[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + 3 CO2[s] + 4 coenzyme A[s] + 3-methylorcinaldehyde[s] + NADP+[s] + H2O[s]"	"ec-code/2.3.1"	"Coccidioides_immitis@Seq_5385"	0	1000	NA	NA	""	"stipitatate biosynthesis"	NA	NA	""	2
"RXN-16822"	"5-taurinomethyluridine-[tRNA] synthase"	"Acceptor[s] + GTP[s] + METHYLENE-THF-GLU-N[s] + taurine[s] + H2O[s] + tRNA-uridines[s] => DIHYDROFOLATE-GLU-N[s] + Donor-H2[s] + GDP[s] + 2 H+[s] + phosphate[s] + tRNA-containing-5-taurinomethyluridine[s]"	""	"Metschnikowia_borealis@Seq_3754"	0	1000	NA	NA	""	"tRNA-uridine 2-thiolation (mammalian mitochondria)"	NA	NA	""	2
"RXN-16742"	"20-hydroxy-13-14 epoxy-prefusarin hydroxylase"	"20-hydroxy-13-14 epoxy-prefusarin[s] + NADPH[s] + oxygen[s] + H+[s] => 20-hydroxy-fusarin[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13"	"Coccidioides_immitis@Seq_6941"	0	1000	NA	NA	""	"fusarin C biosynthesis"	NA	NA	"pubmed/23932525"	2
"RXN-16741"	"20-hydroxy-prefusarin epoxidase"	"20-hydroxy-prefusarin[s] + NADPH[s] + oxygen[s] + H+[s] => 20-hydroxy-13-14 epoxy-prefusarin[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13"	"Coccidioides_immitis@Seq_6941"	0	1000	NA	NA	""	"fusarin C biosynthesis"	NA	NA	"pubmed/23932525"	2
"RXN-16740"	"prefusarin 20-hydroxylase"	"prefusarin[s] + NADPH[s] + oxygen[s] + H+[s] => 20-hydroxy-prefusarin[s] + NADP+[s] + H2O[s]"	"ec-code/1.14.13"	"Fusarium_graminearum@Seq_13299"	0	1000	NA	NA	""	"fusarin C biosynthesis"	NA	NA	"pubmed/23932525"	2
"RXN-16717"	"fusaric acid synthase"	"3 acetyl-CoA[s] + ACP[s] + 3 NADPH[s] + 3 H+[s] => CO2[s] + 3 coenzyme A[s] + CPD-18035[s] + 3 NADP+[s] + H2O[s]"	"ec-code/2.3.1"	"Xylona_heveae@Seq_7290"	0	1000	NA	NA	""	"fusaric acid biosynthesis"	NA	NA	"pubmed/22652150"	2
"RXNQT-4178"	"methylthioalkylmalate dehydrogenase"	"3-[(7'-methylsulfanyl)heptyl]malate[s] + NAD+[s] => CO2[s] + 10-(methylsulfanyl)-2-oxodecanoate[s] + NADH[s]"	"ec-code/1.1.1.85"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4149"	0	1000	NA	NA	"kegg.reaction/R08646"	""	NA	NA	""	2
"RXNQT-4174"	"methylthioalkylmalate dehydrogenase"	"3-[(6'-methylsulfanyl)hexyl]malate[s] + NAD+[s] => CO2[s] + 9-(methylsulfanyl)-2-oxononanoate[s] + NADH[s]"	"ec-code/1.1.1.85"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4149"	0	1000	NA	NA	"kegg.reaction/R08642"	""	NA	NA	""	2
"RXNQT-4171"	"methylthioalkylmalate dehydrogenase"	"3-[(5'-methylsulfanyl)pentyl]malate[s] + NAD+[s] => CO2[s] + 8-(methylsulfanyl)-2-oxooctanoate[s] + NADH[s]"	"ec-code/1.1.1.85"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4149"	0	1000	NA	NA	"kegg.reaction/R08636"	""	NA	NA	""	2
"RXNQT-4168"	"methylthioalkylmalate dehydrogenase"	"3-[(4'-methylsulfanyl)butyl]malate[s] + NAD+[s] => CO2[s] + 7-(methylsulfanyl)-2-oxoheptanoate[s] + NADH[s]"	"ec-code/1.1.1.85"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4149"	0	1000	NA	NA	"kegg.reaction/R08629"	""	NA	NA	""	2
"RXNQT-4165"	"methylthioalkylmalate dehydrogenase"	"3-[(3'-methylsulfanyl)propyl]malate[s] + NAD+[s] => CO2[s] + 6-(methylsulfanyl)-2-oxohexanoate[s] + NADH[s]"	"ec-code/1.1.1.85"	"yHMPu5000035318_Hyphopichia_heimii@Seq_4149"	0	1000	NA	NA	"kegg.reaction/R08625"	""	NA	NA	""	2
"MYO-INOSITOL-OXYGENASE-RXN"	"myo-inositol oxygenase"	"myo-inositol[s] + oxygen[s] => D-Glucopyranuronate[s] + H+[s] + H2O[s]"	"ec-code/1.13.99.1"	"yHMPu5000034607_Saccharomycopsis_capsularis@Seq_2827"	0	1000	NA	NA	"rhea/23697;kegg.reaction/R01184"	"UDP-alpha-D-glucuronate biosynthesis (from myo-inositol)"	NA	NA	""	2
"ANTHRANILOYL-COA-MONOOXYGENASE-RXN"	"2-aminobenzoyl-CoA monooxygenase/reductase"	"anthraniloyl-CoA[s] + 2 NADH-P-OR-NOP[s] + oxygen[s] + 2 H+[s] => 2-amino-5-oxocyclohex-1-enecarboxyl-CoA[s] + 2 NAD-P-OR-NOP[s] + H2O[s]"	"ec-code/1.14.13.40"	"Fusarium_graminearum@Seq_2083 or Botrytis_cinerea@Seq_1152"	0	1000	NA	NA	"rhea/16000;rhea/15996"	"anthranilate degradation II (aerobic)"	NA	NA	""	2
"RXN-16655"	"hexadecanal dehydrogenase"	"NAD+[s] + palmitaldehyde[s] + H2O[s] => NADH[s] + palmitate[s] + 2 H+[s]"	"ec-code/1.2.1.3"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4803 or yHMPu5000034952_Citeromyces_siamensis@Seq_7735"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-16654"	"dodecanal dehydrogenase"	"dodecanal[s] + NAD+[s] + H2O[s] => laurate[s] + NADH[s] + 2 H+[s]"	"ec-code/1.2.1.3"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4803 or yHMPu5000034952_Citeromyces_siamensis@Seq_7735"	0	1000	NA	NA	""	""	NA	NA	""	2
"RXN-16653"	"decanal dehydrogenase"	"decanal[s] + NAD+[s] + H2O[s] => decanoate[s] + NADH[s] + 2 H+[s]"	"ec-code/1.2.1.3"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4803 or yHMPu5000034952_Citeromyces_siamensis@Seq_7735"	0	1000	NA	NA	"rhea/44105"	""	NA	NA	""	2
"RXN-16645"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanine-proline-allo-isoleucine-methylvaline-leucine-methylvalyl-[acp] synthetase"	"ATP[s] + CPD-17923[s] + NADPH[s] + oxygen[s] + S-ADENOSYLMETHIONINE[s] + L-valine[s] => S-adenosyl-L-homocysteine[s] + AMP[s] + CPD-17924[s] + NADP+[s] + diphosphate[s] + H+[s] + H2O[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16644"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanine-proline-allo-isoleucine-methylvaline-leucyl-[acp] synthetase"	"ATP[s] + CPD-17922[s] + L-leucine[s] => AMP[s] + CPD-17923[s] + diphosphate[s] + H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16643"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanine-proline-allo-isoleucine-methylvalyl-[acp] synthetase"	"ATP[s] + CPD-17921[s] + S-ADENOSYLMETHIONINE[s] + L-valine[s] => S-adenosyl-L-homocysteine[s] + AMP[s] + CPD-17922[s] + diphosphate[s] + 2 H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16642"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanine-proline-allo-isoleucyl-[acp] synthetase"	"ATP[s] + L-allo-isoleucine[s] + CPD-17920[s] => AMP[s] + CPD-17921[s] + diphosphate[s] + H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16641"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanine-prolyl-[acp] synthetase"	"ATP[s] + CPD-17919[s] + L-proline[s] => AMP[s] + CPD-17920[s] + diphosphate[s] + H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16640"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanyl-[acp] synthetase"	"ATP[s] + CPD-17918[s] + L-phenylalanine[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + AMP[s] + CPD-17919[s] + diphosphate[s] + 2 H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16639"	"R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanyl-[acp] synthetase"	"ATP[s] + CPD-17917[s] + L-phenylalanine[s] => AMP[s] + CPD-17918[s] + diphosphate[s] + H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXN-16638"	"R-2-hydroxy-3-methylpentanoate-methylvalyl-[acp] synthetase"	"ATP[s] + CPD-17916[s] + S-ADENOSYLMETHIONINE[s] + L-valine[s] => S-adenosyl-L-homocysteine[s] + AMP[s] + CPD-17917[s] + diphosphate[s] + 2 H+[s]"	"ec-code/6.3.2"	"Aspergillus_nidulans@Seq_4640"	0	1000	NA	NA	""	"aureobasidin A biosynthesis"	NA	NA	"pubmed/19084058"	2
"RXNI-2"	"succinyl-CoA:acetoacetate CoA-transferase"	"acetoacetate[s] + succinyl-CoA[s] <=> acetoacetyl-CoA[s] + succinate[s]"	"ec-code/2.8.3.5"	"Arxula_adeninivorans@Seq_862 or Neurospora_crassa@Seq_7678 or yHMPu5000034671_Blastobotrys_peoriensis@Seq_1804 or yHMPu5000035318_Hyphopichia_heimii@Seq_4588 or yHMPu5000035318_Hyphopichia_heimii@Seq_2700"	-1000	1000	NA	NA	"rhea/25483;kegg.reaction/R00410"	"ketolysis;TCA cycle VIII (helicobacter)"	NA	NA	""	2
"RXN-16590"	"tryptoquialanone dehydrogenase"	"tryptoquialanone[s] + NADPH[s] + H+[s] => tryptoquialanol[s] + NADP+[s]"	"ec-code/1.1.1"	"yHMPu5000034760_Lipomyces_kononenkoae@Seq_7104 or yHMPu5000034760_Lipomyces_kononenkoae@Seq_3750"	0	1000	NA	NA	""	"tryptoquialanine biosynthesis"	NA	NA	"pubmed/21299212"	2
"RXN6666-7"	"catechol O-methyltransferase"	"dopamine[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + 3-methoxytyramine[s] + H+[s]"	"ec-code/2.1.1.6"	"Metschnikowia_santaceciliae@Seq_1206"	0	1000	NA	NA	"kegg.reaction/R04301"	"betaxanthin biosynthesis;dopamine degradation"	NA	NA	""	2
"RXN-16576"	"malonamate-CoA ligase"	"ATP[s] + coenzyme A[s] + malonamate[s] => AMP[s] + malonamoyl-CoA[s] + diphosphate[s]"	"ec-code/6.2.1"	"Lipomyces_starkeyi@Seq_4086 or Stagonospora_nodorum@Seq_7314 or Sclerotinia_sclerotiorum@Seq_3030"	0	1000	NA	NA	""	"viridicatumtoxin biosynthesis"	NA	NA	"pubmed/20534346"	2
"RXN6666-5"	"3,4-dihydroxyphenylacetaldehyde dehydrogenase"	"3,4-dihydroxyphenylacetaldehyde[s] + NAD+[s] + H2O[s] => 3,4-dihydroxyphenylacetate[s] + NADH[s] + 2 H+[s]"	"ec-code/1.2.1.3"	"yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4803 or yHMPu5000034952_Citeromyces_siamensis@Seq_7735"	0	1000	NA	NA	"kegg.reaction/R03300"	"aromatic biogenic amine degradation (bacteria);dopamine degradation"	NA	NA	""	2
"RXN6666-2"	"anandamide amidohydrolase"	"anandamide[s] + H2O[s] => arachidonate[s] + ethanolamine[s]"	"ec-code/3.5.1.99"	"Fusarium_graminearum@Seq_9412 or yHMPu5000035675_Kregervanrija_fluxuum@Seq_2635 or Botrytis_cinerea@Seq_6831"	0	1000	NA	NA	"rhea/26137;kegg.reaction/R09536"	"anandamide degradation"	NA	NA	""	2
"METHYLGLUTACONYL-COA-HYDRATASE-RXN"	"3-methylglutaconyl-CoA hydratase;methylglutaconyl-CoA hydratase, mitochondrial"	"(S)-3-hydroxy-3-methylglutaryl-CoA[s] <=> 3-methylglutaconyl-CoA[s] + H2O[s]"	"ec-code/4.2.1.18"	"Geotrichum_candidum@Seq_5627"	-1000	1000	NA	NA	"rhea/21539;kegg.reaction/R02085"	"ferrichrome A biosynthesis;L-leucine degradation I"	NA	NA	""	2
